id,x,y,yaw,v
0,0.005,-0.018,0.0016,0.2
1,0.454,-0.015,0.0054,0.2
2,0.879,-0.001,0.0422,0.2
3,1.303,0.012,0.0369,0.2
4,1.73,0.051,0.0265,0.2
5,2.137,0.089,0.0372,0.2
6,2.557,0.116,0.0522,0.2
7,2.989,0.172,0.0588,0.2
8,3.391,0.196,0.0706,0.2
9,3.828,0.24,0.0732,0.2
10,4.257,0.303,0.0853,0.2
11,4.659,0.335,0.0839,0.2
12,5.091,0.411,0.0876,0.2
13,5.497,0.477,0.088,0.2
14,5.911,0.534,0.0903,0.2
15,6.425,0.593,0.1059,0.2
16,6.859,0.675,0.1176,0.2
17,7.329,0.739,0.1191,0.2
18,7.753,0.812,0.1109,0.2
19,8.186,0.9,0.1098,0.2
20,8.629,1.008,0.1134,0.2
21,9.098,1.018,0.0093,0.2
22,9.551,0.994,0.0227,0.2
23,10.011,1.033,0.006,0.2
24,10.46,1.049,-0.0003,0.2
25,10.865,1.087,0.0012,0.2
26,11.302,1.078,0.012,0.2
27,11.716,1.1,0.0209,0.2
28,12.122,1.124,0.014,0.2
29,12.568,1.134,0.0405,0.2
30,12.998,1.177,0.0457,0.2
31,13.442,1.185,0.0267,0.2
32,13.863,1.23,-0.0024,0.2
33,14.29,1.252,-0.0018,0.2
34,14.759,1.241,0.0089,0.2
35,15.224,1.269,0.0259,0.2
36,15.629,1.286,0.0253,0.2
37,16.073,1.308,0.0385,0.2
38,16.482,1.333,0.0432,0.2
39,16.934,1.355,0.0348,0.2
40,17.41,1.4,0.0412,0.2
41,17.833,1.419,0.0402,0.2
42,18.243,1.441,0.0415,0.2
43,18.705,1.489,0.052,0.2
44,19.106,1.523,0.0615,0.2
45,19.511,1.576,0.0678,0.2
46,19.929,1.618,0.0562,0.2
47,20.375,1.649,0.0684,0.2
48,20.784,1.649,0.0463,0.2
49,21.187,1.597,-0.0885,0.2
50,21.629,1.592,-0.0784,0.2
51,22.06,1.537,-0.0512,0.2
52,22.46,1.526,-0.041,0.2
53,22.876,1.498,-0.0524,0.2
54,23.326,1.471,-0.0414,0.2
55,23.773,1.461,-0.0389,0.2
56,24.184,1.428,-0.0425,0.2
57,24.671,1.433,-0.0525,0.2
58,25.246,1.491,-0.0704,0.2
59,25.677,1.377,-0.0364,0.2
60,26.14,1.381,-0.0057,0.2
61,26.568,1.39,-0.0323,0.2
62,26.967,1.351,-0.0044,0.2
63,27.424,1.339,0.0013,0.2
64,27.952,1.373,0.0053,0.2
65,28.57,1.41,0.0232,0.2
66,28.979,1.602,0.0244,0.2
67,29.446,1.414,0.0279,0.2
68,30.014,1.446,0.0146,0.2
69,30.515,1.431,0.0179,0.2
70,31.007,1.517,0.0207,0.2
71,31.479,1.469,0.0297,0.2
72,31.898,1.465,-0.0295,0.2
73,32.342,1.458,-0.021,0.2
74,32.786,1.449,-0.0274,0.2
75,33.199,1.455,-0.0241,0.2
76,33.606,1.476,-0.009,0.2
77,34.054,1.442,-0.0118,0.2
78,34.534,1.465,-0.0042,0.2
79,35.014,1.491,0.0212,0.2
80,35.434,1.479,0.0247,0.2
81,35.863,1.478,0.0225,0.2
82,36.274,1.441,-0.0245,0.2
83,36.689,1.431,-0.0365,0.2
84,37.152,1.417,-0.0397,0.2
85,37.594,1.416,-0.054,0.2
86,38.02,1.416,-0.052,0.2
87,38.435,1.409,-0.0221,0.2
88,38.887,1.341,-0.0338,0.2
89,39.348,1.344,-0.0322,0.2
90,39.798,1.372,-0.0247,0.2
91,40.285,1.365,-0.0143,0.2
92,40.714,1.356,-0.017,0.2
93,41.146,1.373,-0.0105,0.2
94,41.577,1.357,-0.0252,0.2
95,42.028,1.347,-0.0106,0.2
96,42.501,1.374,0.0028,0.2
97,42.927,1.402,-0.001,0.2
98,43.378,1.385,-0.0025,0.2
99,43.861,1.369,0.011,0.2
100,44.271,1.344,0.0085,0.2
101,44.724,1.379,0.0099,0.2
102,45.138,1.378,0.0128,0.2
103,45.633,1.34,0.0129,0.2
104,46.058,1.478,0.0083,0.2
105,46.54,1.495,0.006,0.2
106,47.097,1.371,-0.0083,0.2
107,47.509,1.465,-0.0029,0.2
108,47.525,1.047,-1.2689,0.2
109,47.561,0.624,-1.2619,0.2
110,47.581,0.209,-1.2668,0.2
111,47.645,-0.206,-1.273,0.2
112,47.674,-0.623,-1.2838,0.2
113,47.698,-1.061,-1.2751,0.2
114,47.752,-1.508,-1.2724,0.2
115,47.771,-1.972,-1.2737,0.2
116,47.827,-2.441,-1.2681,0.2
117,47.862,-2.862,-1.2735,0.2
118,47.436,-2.888,-3.0267,0.2
119,47.004,-2.921,-3.0077,0.2
120,46.547,-2.964,-3.04,0.2
121,46.117,-3.1,-3.0511,0.2
122,45.67,-3.015,-3.0493,0.2
123,45.26,-3.062,-3.0598,0.2
124,44.849,-3.126,-3.0471,0.2
125,44.402,-3.137,-3.0061,0.2
126,43.965,-3.223,-3.0256,0.2
127,43.534,-3.229,-3.0249,0.2
128,43.127,-3.343,-3.0279,0.2
129,42.728,-3.39,-3.0179,0.2
130,42.313,-3.416,-3.0091,0.2
131,41.887,-3.425,-3.1093,0.2
132,41.358,-3.264,2.8247,0.2
133,40.946,-3.131,2.8976,0.2
134,40.475,-3.133,2.9136,0.2
135,40.074,-3.13,2.9155,0.2
136,39.654,-3.101,2.9107,0.2
137,39.173,-3.02,2.9175,0.2
138,38.758,-2.98,2.9147,0.2
139,38.305,-2.896,2.9269,0.2
140,37.896,-2.818,2.9451,0.2
141,37.417,-2.76,2.9373,0.2
142,36.982,-2.689,2.9463,0.2
143,36.537,-2.663,2.9563,0.2
144,36.089,-2.61,2.987,0.2
145,35.657,-2.595,2.9647,0.2
146,35.261,-2.467,2.9735,0.2
147,34.825,-2.449,2.9828,0.2
148,34.398,-2.405,2.9673,0.2
149,33.991,-2.459,2.9328,0.2
150,33.585,-2.403,2.9385,0.2
151,33.192,-2.231,2.9509,0.2
152,32.747,-2.172,2.9536,0.2
