id,x,y,yaw,v
0,0.017662,0.060540,0.044538,0.200
1,-0.407805,0.028799,0.045692,0.200
2,-0.816279,-0.021013,0.041867,0.200
3,-0.400004,0.005755,0.043248,0.200
4,0.057142,0.007944,0.034935,0.200
5,0.467556,0.064469,0.052910,0.200
6,0.050205,0.002377,0.057021,0.200
