id,x,y,yaw,v
0,0.120118,0.018620,-0.004596,0.200
1,0.559896,0.022568,0.014209,0.200
2,0.996406,0.044035,0.000788,0.200
3,1.400907,0.077986,0.040451,0.200
4,1.821951,0.135933,0.056461,0.200
5,2.272388,0.194924,0.111868,0.200
6,2.352362,-0.289399,-1.158047,0.200
7,2.462844,-0.717865,-1.158637,0.200
8,2.512414,-1.140980,-1.149528,0.200
9,2.530140,-1.547283,-1.163172,0.200
10,2.696343,-1.980480,-1.096450,0.200
11,2.283229,-1.902169,-2.981494,0.200
12,1.726714,-1.952607,-2.956724,0.200
13,1.245639,-2.005132,-2.977115,0.200
14,1.157042,-2.522941,-1.363638,0.200
15,1.168335,-3.017843,-1.340510,0.200
16,1.586167,-2.862984,-0.013269,0.200
17,1.491509,-2.409714,1.319005,0.200
18,1.491673,-1.918685,1.331917,0.200
19,1.478737,-1.444354,1.312141,0.200
20,1.467032,-0.977513,1.313546,0.200
21,1.466215,-0.549972,1.318808,0.200
22,1.451387,-0.091999,1.300439,0.200
23,1.007715,0.030428,2.658745,0.200
24,0.534576,0.110426,2.825577,0.200
25,0.032078,0.204066,2.821756,0.200
