id,x,y,yaw,v
0,-0.006325,0.056844,-0.009280,0.200
1,0.399875,0.037523,-0.062699,0.200
2,0.834670,0.011200,-0.054173,0.200
3,1.274214,-0.025642,-0.072877,0.200
4,1.126180,-0.423825,-1.510640,0.200
5,0.946008,-0.838254,-1.514183,0.200
6,0.845271,-1.264245,-1.399667,0.200
7,0.754654,-1.681141,-1.396701,0.200
8,0.710394,-2.140726,-1.415313,0.200
9,0.692130,-2.589310,-1.413515,0.200
10,1.048988,-2.377135,-0.135950,0.200
11,1.428887,-2.245206,-0.095444,0.200
12,1.841141,-2.265221,-0.103625,0.200
13,1.842938,-1.808672,1.201804,0.200
14,1.910688,-1.401511,1.181063,0.200
15,1.994548,-0.959812,1.146742,0.200
16,2.025786,-0.522224,1.231636,0.200
17,1.631393,-0.434698,3.111268,0.200
18,1.224197,-0.422172,3.083065,0.200
19,0.724558,-0.375672,3.049697,0.200
20,0.287993,-0.366967,3.018338,0.200
21,-0.115792,-0.360532,2.771219,0.200
22,-0.232999,0.050139,1.396796,0.200
