id,x,y,yaw,v
0,-0.006807,0.008766,-0.000219,0.200
1,-0.007810,0.006144,0.000279,0.200
2,-0.008192,0.007998,0.000079,0.200
3,-0.007029,0.010787,0.000975,0.200
4,-0.005918,0.009195,-0.000192,0.200
5,-0.003454,0.013250,-0.000147,0.200
6,-0.006080,0.011079,0.001115,0.200
7,-0.009150,0.011221,0.000320,0.200
8,-0.007985,0.010880,0.000730,0.200
9,-0.008038,0.011703,-0.000261,0.200
10,-0.006381,0.011012,-0.000650,0.200
11,-0.005797,0.011390,-0.000734,0.200
12,-0.004189,0.012327,0.000104,0.200
13,-0.004123,0.010666,-0.000216,0.200
14,-0.006609,0.010264,-0.000716,0.200
15,-0.006987,0.007570,0.000809,0.200
16,-0.010464,0.005552,0.000160,0.200
17,-0.010945,0.005009,0.000360,0.200
18,-0.006517,0.012400,-0.000274,0.200
19,-0.003669,0.006439,-0.000044,0.200
20,-0.006813,0.004366,-0.000570,0.200
21,-0.007924,0.010416,0.000595,0.200
22,-0.006589,0.000333,0.000017,0.200
23,-0.008599,0.006916,-0.000070,0.200
24,-0.009477,0.009213,0.000311,0.200
25,-0.004572,0.009662,-0.000258,0.200
26,-0.005748,0.008512,-0.000178,0.200
27,-0.007048,0.010487,0.000976,0.200
28,-0.008954,0.014658,0.000694,0.200
29,-0.009012,0.012546,-0.000271,0.200
30,-0.006034,0.008585,0.000371,0.200
31,-0.005111,0.011330,0.000074,0.200
32,-0.010669,0.008145,-0.001209,0.200
33,-0.008211,0.004380,0.000569,0.200
34,-0.010619,0.006993,0.000725,0.200
35,-0.010289,0.011416,-0.000304,0.200
36,-0.002457,0.011010,0.000954,0.200
37,-0.006568,0.012405,0.000231,0.200
38,-0.006980,0.009051,0.000225,0.200
39,-0.008609,0.009597,0.000058,0.200
40,-0.007849,0.008506,0.000344,0.200
41,-0.006211,0.008019,0.000535,0.200
42,-0.005877,0.009836,0.000397,0.200
43,-0.003047,0.009707,0.000877,0.200
44,-0.004516,0.005655,0.001190,0.200
45,-0.003859,0.008025,0.001060,0.200
