id,x,y,yaw,v
0,3.388500,-9.017294,-0.171267,0.200
1,3.389458,-9.014422,-0.171252,0.200
2,3.388150,-9.013373,-0.170637,0.200
3,3.392043,-9.010586,-0.171085,0.200
4,3.394608,-9.009411,-0.171293,0.200
5,3.393653,-9.009410,-0.169968,0.200
6,3.394052,-9.009321,-0.169738,0.200
7,3.393119,-9.007098,-0.170165,0.200
8,3.388596,-9.008486,-0.170943,0.200
9,3.388994,-9.009229,-0.168864,0.200
10,3.392514,-9.008246,-0.169865,0.200
11,3.391285,-9.009720,-0.169572,0.200
12,3.389902,-9.009932,-0.169286,0.200
13,3.386396,-9.002156,-0.169087,0.200
14,3.385403,-9.009080,-0.169084,0.200
15,3.390083,-9.008555,-0.168946,0.200
16,3.396063,-9.009994,-0.168422,0.200
17,3.395020,-9.011194,-0.168964,0.200
18,3.394324,-9.008440,-0.169190,0.200
19,3.390527,-9.015981,-0.168512,0.200
20,3.393493,-9.014853,-0.169156,0.200
21,3.391465,-9.014505,-0.169132,0.200
22,3.395514,-9.011937,-0.168899,0.200
23,3.393412,-9.013292,-0.168564,0.200
24,3.400051,-9.016344,-0.168165,0.200
25,3.396586,-9.018472,-0.169261,0.200
26,3.392968,-9.015795,-0.168133,0.200
27,3.395802,-9.014891,-0.167923,0.200
28,3.397360,-9.017368,-0.168238,0.200
29,3.398199,-9.014329,-0.168448,0.200
30,3.395122,-9.015743,-0.168493,0.200
31,3.395765,-9.019134,-0.169066,0.200
32,3.399713,-9.016846,-0.168639,0.200
33,3.398915,-9.012188,-0.168416,0.200
34,3.390504,-9.007299,-0.170430,0.200
35,3.386019,-9.010804,-0.169692,0.200
36,3.394419,-9.011579,-0.169749,0.200
37,3.395059,-9.012866,-0.169330,0.200
38,3.399428,-9.016530,-0.168987,0.200
39,3.398902,-9.017561,-0.168971,0.200
40,3.399240,-9.014783,-0.169161,0.200
41,3.400071,-9.015093,-0.168805,0.200
42,3.394565,-9.014962,-0.169423,0.200
43,3.392609,-9.012129,-0.168273,0.200
44,3.390076,-9.010878,-0.168969,0.200
45,3.391437,-9.011012,-0.168932,0.200
46,3.392369,-9.011169,-0.168675,0.200
47,3.393757,-9.010196,-0.168358,0.200
48,3.402657,-9.017161,-0.167756,0.200
49,3.423841,-9.025157,-0.172758,0.200
50,3.443533,-9.033325,-0.173953,0.200
51,3.465545,-9.048119,-0.176532,0.200
52,3.508213,-9.057486,-0.168009,0.200
53,3.552647,-9.063012,-0.173171,0.200
54,3.603805,-9.075012,-0.169372,0.200
55,3.660363,-9.080563,-0.180285,0.200
56,3.709825,-9.096895,-0.191382,0.200
57,3.766346,-9.111814,-0.180932,0.200
58,3.830194,-9.131683,-0.168809,0.200
59,3.897783,-9.146205,-0.169051,0.200
60,3.953895,-9.156497,-0.166098,0.200
61,4.025913,-9.167030,-0.167747,0.200
62,4.078521,-9.180419,-0.173415,0.200
63,4.123393,-9.188881,-0.171512,0.200
64,4.167877,-9.204683,-0.173096,0.200
65,4.191127,-9.211968,-0.172247,0.200
66,4.200831,-9.210987,-0.166152,0.200
67,4.215388,-9.215716,-0.152380,0.200
68,4.239673,-9.221673,-0.150517,0.200
69,4.279957,-9.233882,-0.155136,0.200
70,4.318134,-9.240389,-0.163710,0.200
71,4.339060,-9.250713,-0.167231,0.200
72,4.352294,-9.258958,-0.171183,0.200
73,4.360015,-9.257761,-0.175546,0.200
74,4.357753,-9.257787,-0.181894,0.200
75,4.358542,-9.249480,-0.175267,0.200
76,4.358842,-9.244736,-0.175671,0.200
77,4.364742,-9.243076,-0.171180,0.200
78,4.380135,-9.250221,-0.169476,0.200
79,4.402019,-9.257948,-0.170859,0.200
80,4.429306,-9.261172,-0.163879,0.200
81,4.461062,-9.271099,-0.153817,0.200
82,4.498168,-9.284761,-0.160236,0.200
83,4.537662,-9.293497,-0.129079,0.200
84,4.585062,-9.299458,-0.144631,0.200
85,4.652581,-9.311754,-0.163060,0.200
86,4.706792,-9.325080,-0.166597,0.200
87,4.773954,-9.336145,-0.166028,0.200
88,4.841236,-9.345646,-0.172668,0.200
89,4.880261,-9.358907,-0.139383,0.200
90,4.921261,-9.371111,-0.130459,0.200
91,4.962843,-9.375396,-0.140725,0.200
92,4.996179,-9.379562,-0.149225,0.200
93,5.028068,-9.381826,-0.148405,0.200
94,5.066202,-9.391233,-0.158617,0.200
95,5.113167,-9.394550,-0.153021,0.200
96,5.164126,-9.414891,-0.158448,0.200
97,5.194893,-9.423574,-0.138295,0.200
98,5.230873,-9.439945,-0.125674,0.200
99,5.277136,-9.448965,-0.122870,0.200
100,5.326346,-9.459787,-0.144279,0.200
101,5.362437,-9.467518,-0.144353,0.200
102,5.406314,-9.469598,-0.153094,0.200
103,5.464430,-9.475241,-0.137162,0.200
104,5.505753,-9.473552,-0.138078,0.200
105,5.544835,-9.477990,-0.130748,0.200
106,5.598605,-9.485209,-0.130086,0.200
107,5.650061,-9.492160,-0.141591,0.200
108,5.697202,-9.499680,-0.138915,0.200
109,5.744690,-9.507428,-0.144840,0.200
110,5.803144,-9.524459,-0.137920,0.200
111,5.847564,-9.524744,-0.128677,0.200
112,5.888800,-9.537478,-0.115625,0.200
113,5.937038,-9.545106,-0.118617,0.200
114,5.988378,-9.555576,-0.131740,0.200
115,6.039114,-9.564085,-0.132280,0.200
116,6.092345,-9.571711,-0.139563,0.200
117,6.156542,-9.582943,-0.126290,0.200
118,6.200492,-9.590608,-0.122341,0.200
119,6.239892,-9.598943,-0.108435,0.200
120,6.293750,-9.610136,-0.110535,0.200
121,6.349863,-9.611928,-0.125574,0.200
122,6.392343,-9.611597,-0.131192,0.200
123,6.437335,-9.613703,-0.135560,0.200
124,6.499017,-9.626129,-0.125727,0.200
125,6.544339,-9.630077,-0.120211,0.200
126,6.596607,-9.635078,-0.111272,0.200
127,6.651837,-9.632254,-0.117407,0.200
