id,x,y,yaw,v
0,-0.001820,0.003393,-0.000545,0.200
1,0.426836,0.041562,-0.000105,0.200
2,0.822644,0.112331,-0.002793,0.200
3,1.239161,0.138489,-0.000060,0.200
4,1.646299,0.169348,0.019930,0.200
5,2.078039,0.191007,0.044183,0.200
6,2.503356,0.282941,0.038256,0.200
7,2.950997,0.310229,0.030409,0.200
8,3.363140,0.397060,0.035124,0.200
9,3.815908,0.458802,0.048793,0.200
10,4.235234,0.513184,0.069524,0.200
11,4.688047,0.568375,0.045443,0.200
12,5.086676,0.525351,-0.094353,0.200
13,5.487013,0.539536,-0.074928,0.200
14,5.915403,0.521916,-0.073817,0.200
15,6.373734,0.505972,-0.067651,0.200
16,6.780141,0.525448,-0.074999,0.200
17,7.223525,0.525262,-0.060676,0.200
18,7.658735,0.548953,-0.062825,0.200
19,8.062814,0.530714,-0.059512,0.200
20,8.504886,0.539365,-0.046688,0.200
21,8.921552,0.556479,-0.054597,0.200
22,9.345861,0.592413,-0.042436,0.200
23,9.773904,0.574635,-0.044162,0.200
24,10.207722,0.614835,-0.014822,0.200
25,10.644305,0.617395,-0.004511,0.200
26,11.075454,0.668454,0.004569,0.200
27,11.527041,0.702580,0.015317,0.200
28,11.962743,0.745164,0.041628,0.200
29,12.412833,0.773619,0.039217,0.200
30,12.825498,0.828062,0.038759,0.200
31,13.256108,0.910502,0.038257,0.200
32,13.702217,0.959169,0.048693,0.200
33,14.107823,0.944312,0.025874,0.200
34,14.526433,1.001718,0.043249,0.200
35,14.966900,1.063108,0.026674,0.200
36,15.392612,1.095043,0.026839,0.200
37,15.806602,1.128208,0.049929,0.200
38,16.208553,1.190038,0.076133,0.200
39,16.612753,1.229639,0.084085,0.200
40,17.017562,1.271948,0.015167,0.200
41,17.455352,1.260442,-0.003242,0.200
42,17.862010,1.312196,-0.013983,0.200
43,18.281328,1.317632,0.006149,0.200
44,18.729483,1.362434,0.004142,0.200
45,19.141437,1.411171,0.025509,0.200
46,19.612306,1.447249,-0.035534,0.200
47,20.161587,1.432905,-0.042758,0.200
48,20.561425,1.449714,-0.049408,0.200
49,20.975495,1.445778,-0.050921,0.200
50,21.429768,1.455799,-0.048139,0.200
51,21.836107,1.492898,-0.040244,0.200
52,22.251546,1.511400,-0.035829,0.200
53,22.661003,1.494369,-0.036667,0.200
54,23.089721,1.514442,-0.021682,0.200
55,23.551991,1.547198,-0.029863,0.200
56,23.997884,1.560853,0.010846,0.200
57,24.437072,1.599607,0.010136,0.200
58,24.896885,1.627840,-0.003313,0.200
59,25.320646,1.684560,-0.002151,0.200
60,25.776549,1.726760,-0.003564,0.200
61,26.243082,1.733626,-0.028388,0.200
62,26.652114,1.761278,-0.035301,0.200
63,27.104340,1.762843,-0.044154,0.200
64,27.512273,1.762764,-0.091165,0.200
65,27.976558,1.731575,-0.061329,0.200
66,28.382727,1.681071,-0.075936,0.200
67,28.790850,1.709295,-0.063055,0.200
68,29.255507,1.719213,-0.039374,0.200
69,29.706171,1.702363,-0.048058,0.200
70,30.149289,1.726592,-0.061642,0.200
71,30.619841,1.703565,-0.059757,0.200
72,31.038669,1.727366,-0.059044,0.200
73,31.456864,1.738633,-0.053697,0.200
74,31.858463,1.750613,-0.044138,0.200
75,32.293556,1.743161,-0.042858,0.200
76,32.749949,1.767653,-0.032288,0.200
77,33.170727,1.781145,-0.029943,0.200
78,33.616349,1.805566,-0.013502,0.200
79,34.045431,1.819555,0.006049,0.200
80,34.493184,1.821510,-0.004525,0.200
81,34.921320,1.808921,0.007056,0.200
82,35.340432,1.857739,-0.009083,0.200
83,35.781385,1.922150,-0.000543,0.200
84,36.186462,1.957574,-0.000243,0.200
85,36.647597,1.991848,0.005332,0.200
86,37.095577,1.939404,0.002294,0.200
87,37.509401,2.004186,0.004543,0.200
88,37.913741,2.055155,0.011730,0.200
89,38.361107,2.128897,0.017050,0.200
90,38.839520,2.152087,0.023816,0.200
91,39.272038,2.183286,0.024962,0.200
92,39.692654,2.234075,0.031095,0.200
93,40.095732,2.245990,0.027393,0.200
94,40.518284,2.246151,0.030792,0.200
95,40.918095,2.277805,0.033927,0.200
96,41.353397,2.314477,0.037629,0.200
97,41.762192,2.404283,0.031266,0.200
98,42.193140,2.500138,0.035881,0.200
99,42.670466,2.521853,0.037385,0.200
100,43.077567,2.531730,0.002490,0.200
101,43.511141,2.448946,-0.074422,0.200
102,43.927263,2.489328,-0.084721,0.200
103,44.338307,2.535383,-0.073744,0.200
104,44.786010,2.538934,-0.049182,0.200
105,45.205480,2.528478,-0.033428,0.200
106,45.643121,2.505348,-0.033537,0.200
107,46.081729,2.542741,-0.032190,0.200
108,46.497088,2.585572,-0.021505,0.200
109,46.939306,2.602901,-0.018256,0.200
110,47.400594,2.575738,-0.010653,0.200
111,47.896981,2.655418,-0.013151,0.200
112,48.325516,2.705529,-0.013332,0.200
113,48.733800,2.691577,-0.002244,0.200
114,49.206519,2.725322,-0.004283,0.200
115,49.646290,2.778951,0.001763,0.200
116,50.057685,2.785366,0.010071,0.200
117,50.454834,2.844606,0.014661,0.200
118,50.858999,2.913095,0.019128,0.200
119,51.281978,2.915714,0.019819,0.200
120,51.747573,2.920089,0.027643,0.200
121,52.178048,2.959968,0.026690,0.200
122,52.597788,3.078234,0.008655,0.200
123,53.008166,3.069576,-0.061486,0.200
124,53.458692,2.970245,-0.164599,0.200
125,53.895012,2.855230,-0.278043,0.200
126,54.303680,2.694107,-0.278257,0.200
127,54.704825,2.591649,-0.275604,0.200
128,55.120039,2.501571,-0.302092,0.200
129,55.541869,2.336374,-0.380069,0.200
130,55.866738,2.097084,-0.473882,0.200
131,56.276247,1.878142,-0.459925,0.200
132,56.647564,1.720240,-0.470045,0.200
133,56.998881,1.410365,-0.459064,0.200
134,57.337602,1.185906,-0.504356,0.200
135,57.688469,0.889242,-0.591065,0.200
136,57.991575,0.563015,-0.725678,0.200
137,58.293187,0.188801,-0.726250,0.200
138,58.581651,-0.153055,-0.713725,0.200
139,58.873141,-0.487872,-0.714053,0.200
140,59.186528,-0.814780,-0.710673,0.200
141,59.475976,-1.137761,-0.701842,0.200
142,59.767064,-1.451294,-0.698819,0.200
143,60.080099,-1.755467,-0.688410,0.200
144,60.389419,-2.108955,-0.687841,0.200
145,60.685267,-2.510778,-0.778344,0.200
146,60.878129,-2.865725,-0.896010,0.200
147,61.035584,-3.300575,-1.012475,0.200
148,61.115173,-3.729930,-1.172569,0.200
149,61.210629,-4.170651,-1.177015,0.200
150,61.289999,-4.596169,-1.166688,0.200
151,61.357707,-5.021288,-1.179191,0.200
152,61.350869,-5.505841,-1.282361,0.200
153,61.402162,-5.989610,-1.287953,0.200
154,61.442475,-6.447313,-1.281496,0.200
155,61.497181,-6.890091,-1.270651,0.200
156,61.515141,-7.349403,-1.265138,0.200
157,61.535545,-7.824005,-1.258238,0.200
158,61.531447,-8.238473,-1.268600,0.200
159,61.612697,-8.703245,-1.269150,0.200
160,61.665253,-9.144817,-1.265342,0.200
161,61.689686,-9.624475,-1.319761,0.200
162,61.616125,-10.049156,-1.369910,0.200
163,61.591040,-10.484267,-1.364749,0.200
164,61.558698,-10.926850,-1.362719,0.200
165,61.530227,-11.398147,-1.354500,0.200
166,61.551022,-11.855864,-1.354668,0.200
167,61.566013,-12.287793,-1.359301,0.200
168,61.538131,-12.784771,-1.343193,0.200
169,61.522684,-13.264054,-1.330217,0.200
170,61.504919,-13.700914,-1.330632,0.200
171,61.511213,-14.145736,-1.327568,0.200
172,61.525509,-14.546514,-1.342046,0.200
173,61.526233,-14.990110,-1.337407,0.200
174,61.505346,-15.404266,-1.332621,0.200
175,61.512075,-15.834423,-1.338085,0.200
176,61.541903,-16.292769,-1.320988,0.200
177,61.558886,-16.722141,-1.325762,0.200
178,61.556559,-17.163250,-1.323541,0.200
179,61.565621,-17.574952,-1.305444,0.200
180,61.602186,-18.054266,-1.303621,0.200
181,61.625262,-18.491501,-1.303642,0.200
182,61.638363,-18.903686,-1.305587,0.200
183,61.663374,-19.366874,-1.300772,0.200
184,61.693041,-19.803944,-1.284102,0.200
185,61.695711,-20.251503,-1.286009,0.200
186,61.729777,-20.691800,-1.279459,0.200
187,61.764290,-21.120566,-1.283134,0.200
188,61.815833,-21.549503,-1.285555,0.200
189,61.816117,-21.975203,-1.325172,0.200
190,61.756119,-22.380318,-1.362220,0.200
191,61.737305,-22.808320,-1.365682,0.200
192,61.748069,-23.258514,-1.353430,0.200
193,61.760564,-23.689396,-1.344152,0.200
194,61.714839,-24.109287,-1.342746,0.200
195,61.706228,-24.559511,-1.338733,0.200
196,61.697701,-25.003941,-1.338740,0.200
197,61.698811,-25.444950,-1.339942,0.200
198,61.768779,-25.894916,-1.338367,0.200
199,61.727821,-26.322970,-1.345827,0.200
200,61.677888,-26.757527,-1.342003,0.200
201,61.665579,-27.220450,-1.331585,0.200
