1784813297.794949 [0] unitree_sa: config: //CycloneDDS/Domain/General: 'NetworkInterfaceAddress': deprecated element (file:///tmp/go2_cyclonedds_eth0.xml line 4)
[INFO] [1784813298.396142915] [unitree_safe_cmd_node]: unitree_safe_cmd_node ACTIVE: obstacle -> Move(0,0,0), resume after 5 clear frames; lateral swept ROI enabled
[INFO] [1784813298.399350952] [unitree_safe_cmd_node]: cloud safety freshness uses local receive time; message header stamp is diagnostic only, receive_timeout=1.00s
[INFO] [1784813298.402579121] [unitree_safe_cmd_node]: output mode: Twist -> /cmd_vel
[INFO] [1784813351.088240415] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.050, stop_count=0, roi_count=5, lateral_count=0, nearest_x=1.38, clear_frames=474, cloud_receive_age=0.106s, cloud_stamp_age=0.127s
[INFO] [1784813351.638144941] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.200, stop_count=0, roi_count=8, lateral_count=0, nearest_x=1.31, clear_frames=480, cloud_receive_age=0.057s, cloud_stamp_age=0.129s
[INFO] [1784813352.188279715] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.050, stop_count=0, roi_count=8, lateral_count=0, nearest_x=1.27, clear_frames=486, cloud_receive_age=0.015s, cloud_stamp_age=0.125s
[INFO] [1784813352.738424858] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.200, stop_count=0, roi_count=16, lateral_count=0, nearest_x=1.32, clear_frames=491, cloud_receive_age=0.068s, cloud_stamp_age=0.125s
[INFO] [1784813353.288255640] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.050, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.34, clear_frames=497, cloud_receive_age=0.017s, cloud_stamp_age=0.129s
[INFO] [1784813353.788647231] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.291, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.39, clear_frames=502, cloud_receive_age=0.016s, cloud_stamp_age=0.135s
[INFO] [1784813354.288457815] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.100, stop_count=0, roi_count=8, lateral_count=0, nearest_x=1.34, clear_frames=506, cloud_receive_age=0.074s, cloud_stamp_age=0.179s
[INFO] [1784813354.839415206] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.200, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.37, clear_frames=511, cloud_receive_age=0.005s, cloud_stamp_age=0.302s
[INFO] [1784813355.387942213] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.150, stop_count=0, roi_count=11, lateral_count=0, nearest_x=1.32, clear_frames=516, cloud_receive_age=0.040s, cloud_stamp_age=0.319s
[INFO] [1784813355.887972747] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.295, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.37, clear_frames=521, cloud_receive_age=0.031s, cloud_stamp_age=0.331s
[INFO] [1784813356.438308303] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.200, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.40, clear_frames=526, cloud_receive_age=0.068s, cloud_stamp_age=0.347s
[INFO] [1784813356.938778966] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.300, stop_count=0, roi_count=10, lateral_count=0, nearest_x=1.25, clear_frames=530, cloud_receive_age=0.075s, cloud_stamp_age=0.443s
[INFO] [1784813357.489852029] [unitree_safe_cmd_node]: Move x=0.444, y=-0.000, z=0.516, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.36, clear_frames=534, cloud_receive_age=0.045s, cloud_stamp_age=0.626s
[INFO] [1784813357.994040988] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.378, stop_count=0, roi_count=14, lateral_count=0, nearest_x=1.26, clear_frames=538, cloud_receive_age=0.016s, cloud_stamp_age=0.759s
[INFO] [1784813358.539175797] [unitree_safe_cmd_node]: Move x=0.470, y=-0.000, z=-0.172, stop_count=0, roi_count=7, lateral_count=0, nearest_x=1.35, clear_frames=543, cloud_receive_age=0.029s, cloud_stamp_age=0.698s
[INFO] [1784813359.039359296] [unitree_safe_cmd_node]: Move x=0.350, y=-0.000, z=-0.600, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.41, clear_frames=547, cloud_receive_age=0.009s, cloud_stamp_age=0.821s
[INFO] [1784813359.588289634] [unitree_safe_cmd_node]: Move x=0.357, y=-0.000, z=-0.600, stop_count=0, roi_count=8, lateral_count=0, nearest_x=1.35, clear_frames=552, cloud_receive_age=0.010s, cloud_stamp_age=0.874s
[INFO] [1784813360.088503114] [unitree_safe_cmd_node]: Move x=0.476, y=-0.000, z=-0.475, stop_count=0, roi_count=11, lateral_count=0, nearest_x=1.44, clear_frames=556, cloud_receive_age=0.063s, cloud_stamp_age=0.923s
[INFO] [1784813360.638736617] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.200, stop_count=0, roi_count=7, lateral_count=0, nearest_x=1.35, clear_frames=561, cloud_receive_age=0.071s, cloud_stamp_age=0.968s
[INFO] [1784813361.188069708] [unitree_safe_cmd_node]: Move x=0.380, y=-0.000, z=0.350, stop_count=0, roi_count=5, lateral_count=0, nearest_x=1.37, clear_frames=566, cloud_receive_age=0.076s, cloud_stamp_age=1.017s
[INFO] [1784813361.737996145] [unitree_safe_cmd_node]: Move x=0.291, y=-0.000, z=0.600, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.33, clear_frames=571, cloud_receive_age=0.076s, cloud_stamp_age=1.070s
[INFO] [1784813362.242480323] [unitree_safe_cmd_node]: Move x=0.350, y=-0.000, z=0.600, stop_count=0, roi_count=9, lateral_count=0, nearest_x=1.32, clear_frames=576, cloud_receive_age=0.018s, cloud_stamp_age=1.131s
[INFO] [1784813362.788399945] [unitree_safe_cmd_node]: Move x=0.350, y=-0.000, z=0.600, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.39, clear_frames=580, cloud_receive_age=0.058s, cloud_stamp_age=1.242s
[INFO] [1784813363.338381147] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.381, stop_count=0, roi_count=8, lateral_count=0, nearest_x=1.31, clear_frames=587, cloud_receive_age=0.015s, cloud_stamp_age=1.140s
[INFO] [1784813363.838059765] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.119, stop_count=0, roi_count=9, lateral_count=0, nearest_x=1.30, clear_frames=592, cloud_receive_age=0.080s, cloud_stamp_age=1.079s
[INFO] [1784813364.338511030] [unitree_safe_cmd_node]: Move x=0.200, y=-0.000, z=-0.600, stop_count=0, roi_count=11, lateral_count=0, nearest_x=1.45, clear_frames=598, cloud_receive_age=0.058s, cloud_stamp_age=1.005s
[INFO] [1784813364.838603559] [unitree_safe_cmd_node]: Move x=0.014, y=-0.000, z=-0.600, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.33, clear_frames=604, cloud_receive_age=0.040s, cloud_stamp_age=0.926s
[INFO] [1784813365.388751846] [unitree_safe_cmd_node]: Move x=0.294, y=-0.000, z=-0.600, stop_count=0, roi_count=8, lateral_count=0, nearest_x=1.32, clear_frames=610, cloud_receive_age=0.067s, cloud_stamp_age=0.852s
[INFO] [1784813365.938207890] [unitree_safe_cmd_node]: Move x=0.492, y=-0.000, z=-0.400, stop_count=0, roi_count=13, lateral_count=0, nearest_x=1.31, clear_frames=617, cloud_receive_age=0.014s, cloud_stamp_age=0.761s
[INFO] [1784813366.438079746] [unitree_safe_cmd_node]: Move x=0.350, y=-0.000, z=-0.097, stop_count=0, roi_count=14, lateral_count=0, nearest_x=1.29, clear_frames=622, cloud_receive_age=0.078s, cloud_stamp_age=0.700s
[INFO] [1784813366.989512156] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.222, stop_count=0, roi_count=5, lateral_count=0, nearest_x=1.41, clear_frames=629, cloud_receive_age=0.022s, cloud_stamp_age=0.610s
[INFO] [1784813367.490570501] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.203, stop_count=0, roi_count=10, lateral_count=0, nearest_x=1.37, clear_frames=635, cloud_receive_age=0.005s, cloud_stamp_age=0.532s
[INFO] [1784813368.039318217] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.050, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.39, clear_frames=641, cloud_receive_age=0.015s, cloud_stamp_age=0.475s
[INFO] [1784813368.543953304] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.200, stop_count=0, roi_count=7, lateral_count=0, nearest_x=1.39, clear_frames=647, cloud_receive_age=0.005s, cloud_stamp_age=0.394s
[INFO] [1784813369.088146725] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.000, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.36, clear_frames=652, cloud_receive_age=0.088s, cloud_stamp_age=0.358s
[INFO] [1784813369.643880351] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.379, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.33, clear_frames=659, cloud_receive_age=0.005s, cloud_stamp_age=0.301s
[INFO] [1784813370.188406845] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.000, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.37, clear_frames=665, cloud_receive_age=0.019s, cloud_stamp_age=0.236s
[INFO] [1784813370.689299279] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.200, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.34, clear_frames=670, cloud_receive_age=0.076s, cloud_stamp_age=0.183s
[INFO] [1784813371.238141281] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.200, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.41, clear_frames=676, cloud_receive_age=0.089s, cloud_stamp_age=0.123s
[INFO] [1784813371.788125602] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.150, stop_count=0, roi_count=11, lateral_count=0, nearest_x=1.39, clear_frames=682, cloud_receive_age=0.044s, cloud_stamp_age=0.123s
[INFO] [1784813372.288155816] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.299, stop_count=0, roi_count=8, lateral_count=0, nearest_x=1.36, clear_frames=687, cloud_receive_age=0.047s, cloud_stamp_age=0.124s
[INFO] [1784813372.789448911] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.150, stop_count=0, roi_count=11, lateral_count=0, nearest_x=1.40, clear_frames=692, cloud_receive_age=0.048s, cloud_stamp_age=0.126s
[INFO] [1784813373.339840754] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.200, stop_count=0, roi_count=8, lateral_count=0, nearest_x=1.32, clear_frames=698, cloud_receive_age=0.005s, cloud_stamp_age=0.123s
[INFO] [1784813373.887967386] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.100, stop_count=0, roi_count=4, lateral_count=0, nearest_x=1.45, clear_frames=703, cloud_receive_age=0.058s, cloud_stamp_age=0.122s
[INFO] [1784813374.388474676] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.350, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.40, clear_frames=708, cloud_receive_age=0.059s, cloud_stamp_age=0.124s
[INFO] [1784813374.938204378] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.050, stop_count=0, roi_count=5, lateral_count=0, nearest_x=1.44, clear_frames=713, cloud_receive_age=0.017s, cloud_stamp_age=0.119s
[INFO] [1784813375.488188946] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.200, stop_count=0, roi_count=16, lateral_count=0, nearest_x=1.28, clear_frames=718, cloud_receive_age=0.065s, cloud_stamp_age=0.124s
[INFO] [1784813375.988489339] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.100, stop_count=0, roi_count=5, lateral_count=0, nearest_x=1.44, clear_frames=723, cloud_receive_age=0.076s, cloud_stamp_age=0.117s
[INFO] [1784813376.488169694] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.239, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.35, clear_frames=728, cloud_receive_age=0.075s, cloud_stamp_age=0.121s
[INFO] [1784813377.038218779] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.250, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.42, clear_frames=734, cloud_receive_age=0.025s, cloud_stamp_age=0.124s
[INFO] [1784813377.538373785] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.200, stop_count=0, roi_count=13, lateral_count=0, nearest_x=1.31, clear_frames=739, cloud_receive_age=0.028s, cloud_stamp_age=0.125s
[INFO] [1784813378.088110895] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.262, stop_count=0, roi_count=7, lateral_count=0, nearest_x=1.48, clear_frames=744, cloud_receive_age=0.078s, cloud_stamp_age=0.129s
[INFO] [1784813378.638006019] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.150, stop_count=0, roi_count=7, lateral_count=0, nearest_x=1.33, clear_frames=750, cloud_receive_age=0.038s, cloud_stamp_age=0.122s
[INFO] [1784813379.138736496] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.200, stop_count=0, roi_count=11, lateral_count=0, nearest_x=1.36, clear_frames=755, cloud_receive_age=0.025s, cloud_stamp_age=0.139s
[INFO] [1784813379.689347398] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.000, stop_count=0, roi_count=8, lateral_count=0, nearest_x=1.37, clear_frames=760, cloud_receive_age=0.095s, cloud_stamp_age=0.121s
[INFO] [1784813380.188851556] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.200, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.37, clear_frames=765, cloud_receive_age=0.097s, cloud_stamp_age=0.123s
[INFO] [1784813380.738260591] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.050, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.44, clear_frames=771, cloud_receive_age=0.047s, cloud_stamp_age=0.127s
[INFO] [1784813381.288834069] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.150, stop_count=0, roi_count=8, lateral_count=0, nearest_x=1.28, clear_frames=777, cloud_receive_age=0.005s, cloud_stamp_age=0.123s
[INFO] [1784813381.838221748] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.200, stop_count=0, roi_count=0, lateral_count=0, nearest_x=inf, clear_frames=782, cloud_receive_age=0.059s, cloud_stamp_age=0.121s
[INFO] [1784813382.338634313] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.000, stop_count=0, roi_count=14, lateral_count=0, nearest_x=1.30, clear_frames=787, cloud_receive_age=0.065s, cloud_stamp_age=0.118s
[INFO] [1784813382.888015259] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.200, stop_count=0, roi_count=9, lateral_count=0, nearest_x=1.38, clear_frames=793, cloud_receive_age=0.014s, cloud_stamp_age=0.123s
[INFO] [1784813383.388313915] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.050, stop_count=0, roi_count=7, lateral_count=0, nearest_x=1.34, clear_frames=798, cloud_receive_age=0.020s, cloud_stamp_age=0.122s
[INFO] [1784813383.938666876] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.100, stop_count=0, roi_count=9, lateral_count=0, nearest_x=1.40, clear_frames=802, cloud_receive_age=0.075s, cloud_stamp_age=0.120s
[INFO] [1784813384.438490030] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.200, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.38, clear_frames=807, cloud_receive_age=0.077s, cloud_stamp_age=0.122s
[INFO] [1784813384.987964674] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.050, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.31, clear_frames=813, cloud_receive_age=0.027s, cloud_stamp_age=0.125s
[INFO] [1784813385.488213992] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.200, stop_count=0, roi_count=9, lateral_count=0, nearest_x=1.37, clear_frames=818, cloud_receive_age=0.033s, cloud_stamp_age=0.122s
[INFO] [1784813386.038179353] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.200, stop_count=0, roi_count=0, lateral_count=0, nearest_x=inf, clear_frames=823, cloud_receive_age=0.086s, cloud_stamp_age=0.123s
[INFO] [1784813386.539606138] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.100, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.40, clear_frames=828, cloud_receive_age=0.094s, cloud_stamp_age=0.117s
[INFO] [1784813387.039152138] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.200, stop_count=0, roi_count=13, lateral_count=0, nearest_x=1.38, clear_frames=833, cloud_receive_age=0.094s, cloud_stamp_age=0.120s
[INFO] [1784813387.543722839] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.102, stop_count=0, roi_count=8, lateral_count=0, nearest_x=1.38, clear_frames=839, cloud_receive_age=0.006s, cloud_stamp_age=0.117s
[INFO] [1784813388.088395359] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.049, stop_count=0, roi_count=4, lateral_count=0, nearest_x=1.35, clear_frames=844, cloud_receive_age=0.045s, cloud_stamp_age=0.126s
[INFO] [1784813388.638076050] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.200, stop_count=0, roi_count=13, lateral_count=0, nearest_x=1.26, clear_frames=850, cloud_receive_age=0.008s, cloud_stamp_age=0.117s
[INFO] [1784813389.138074880] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.200, stop_count=0, roi_count=15, lateral_count=0, nearest_x=1.33, clear_frames=855, cloud_receive_age=0.011s, cloud_stamp_age=0.117s
[INFO] [1784813389.688101768] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.100, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.36, clear_frames=860, cloud_receive_age=0.060s, cloud_stamp_age=0.121s
[INFO] [1784813390.188634359] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.360, stop_count=0, roi_count=11, lateral_count=0, nearest_x=1.43, clear_frames=865, cloud_receive_age=0.057s, cloud_stamp_age=0.127s
[INFO] [1784813390.688379250] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.100, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.37, clear_frames=869, cloud_receive_age=0.045s, cloud_stamp_age=0.144s
[INFO] [1784813391.188692459] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.200, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.41, clear_frames=874, cloud_receive_age=0.076s, cloud_stamp_age=0.115s
[INFO] [1784813391.688177796] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.200, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.29, clear_frames=879, cloud_receive_age=0.075s, cloud_stamp_age=0.119s
[INFO] [1784813392.188582740] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.200, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.41, clear_frames=884, cloud_receive_age=0.081s, cloud_stamp_age=0.116s
[INFO] [1784813392.688710789] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.200, stop_count=0, roi_count=2, lateral_count=0, nearest_x=1.49, clear_frames=889, cloud_receive_age=0.084s, cloud_stamp_age=0.116s
[INFO] [1784813393.238719464] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.150, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.44, clear_frames=895, cloud_receive_age=0.032s, cloud_stamp_age=0.122s
[INFO] [1784813393.738036193] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.200, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.33, clear_frames=900, cloud_receive_age=0.040s, cloud_stamp_age=0.117s
[INFO] [1784813394.288614303] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.100, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.41, clear_frames=905, cloud_receive_age=0.097s, cloud_stamp_age=0.113s
[INFO] [1784813394.788408409] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.207, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.35, clear_frames=909, cloud_receive_age=0.097s, cloud_stamp_age=0.116s
[INFO] [1784813395.290628902] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.100, stop_count=0, roi_count=10, lateral_count=0, nearest_x=1.30, clear_frames=913, cloud_receive_age=0.010s, cloud_stamp_age=0.307s
[INFO] [1784813395.789741622] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.230, stop_count=0, roi_count=5, lateral_count=0, nearest_x=1.44, clear_frames=916, cloud_receive_age=0.018s, cloud_stamp_age=0.503s
[INFO] [1784813396.338835119] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.349, stop_count=0, roi_count=11, lateral_count=0, nearest_x=1.42, clear_frames=919, cloud_receive_age=0.113s, cloud_stamp_age=0.659s
[INFO] [1784813396.889526731] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.047, stop_count=0, roi_count=9, lateral_count=0, nearest_x=1.34, clear_frames=925, cloud_receive_age=0.023s, cloud_stamp_age=0.703s
[INFO] [1784813397.438256800] [unitree_safe_cmd_node]: Move x=0.494, y=-0.000, z=0.432, stop_count=0, roi_count=7, lateral_count=0, nearest_x=1.46, clear_frames=929, cloud_receive_age=0.097s, cloud_stamp_age=0.782s
[INFO] [1784813397.938620674] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.430, stop_count=0, roi_count=11, lateral_count=0, nearest_x=1.37, clear_frames=933, cloud_receive_age=0.053s, cloud_stamp_age=0.928s
[INFO] [1784813398.488217469] [unitree_safe_cmd_node]: Move x=0.499, y=-0.000, z=0.420, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.44, clear_frames=936, cloud_receive_age=0.133s, cloud_stamp_age=1.100s
[INFO] [1784813399.038038476] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.103, stop_count=0, roi_count=10, lateral_count=0, nearest_x=1.37, clear_frames=941, cloud_receive_age=0.082s, cloud_stamp_age=1.204s
[INFO] [1784813399.548250450] [unitree_safe_cmd_node]: Move x=0.447, y=-0.000, z=-0.397, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.43, clear_frames=947, cloud_receive_age=0.008s, cloud_stamp_age=1.187s
[INFO] [1784813400.089731603] [unitree_safe_cmd_node]: Move x=0.290, y=-0.000, z=-0.600, stop_count=0, roi_count=13, lateral_count=0, nearest_x=1.29, clear_frames=952, cloud_receive_age=0.071s, cloud_stamp_age=1.171s
[INFO] [1784813400.602162418] [unitree_safe_cmd_node]: Move x=0.227, y=-0.000, z=-0.600, stop_count=0, roi_count=14, lateral_count=0, nearest_x=1.29, clear_frames=958, cloud_receive_age=0.011s, cloud_stamp_age=1.146s
[INFO] [1784813401.138777152] [unitree_safe_cmd_node]: Move x=0.380, y=-0.000, z=-0.600, stop_count=0, roi_count=6, lateral_count=0, nearest_x=1.36, clear_frames=963, cloud_receive_age=0.030s, cloud_stamp_age=1.168s
[INFO] [1784813401.650498716] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=-0.423, stop_count=0, roi_count=0, lateral_count=0, nearest_x=inf, clear_frames=967, cloud_receive_age=0.009s, cloud_stamp_age=1.296s
[INFO] [1784813402.188057503] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.177, stop_count=0, roi_count=0, lateral_count=0, nearest_x=inf, clear_frames=971, cloud_receive_age=0.059s, cloud_stamp_age=1.395s
[INFO] [1784813402.688137563] [unitree_safe_cmd_node]: Move x=0.448, y=-0.000, z=0.538, stop_count=0, roi_count=14, lateral_count=0, nearest_x=1.29, clear_frames=976, cloud_receive_age=0.063s, cloud_stamp_age=1.393s
[INFO] [1784813403.188530336] [unitree_safe_cmd_node]: Move x=0.290, y=-0.000, z=0.600, stop_count=0, roi_count=8, lateral_count=0, nearest_x=1.34, clear_frames=981, cloud_receive_age=0.069s, cloud_stamp_age=1.392s
[INFO] [1784813403.738938814] [unitree_safe_cmd_node]: Move x=0.168, y=-0.000, z=0.600, stop_count=0, roi_count=8, lateral_count=0, nearest_x=1.29, clear_frames=987, cloud_receive_age=0.063s, cloud_stamp_age=1.352s
[INFO] [1784813404.288896852] [unitree_safe_cmd_node]: Move x=0.350, y=-0.000, z=0.600, stop_count=0, roi_count=10, lateral_count=0, nearest_x=1.31, clear_frames=994, cloud_receive_age=0.005s, cloud_stamp_age=1.264s
[INFO] [1784813404.838179906] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.272, stop_count=0, roi_count=15, lateral_count=0, nearest_x=1.30, clear_frames=1000, cloud_receive_age=0.040s, cloud_stamp_age=1.182s
[INFO] [1784813405.388569176] [unitree_safe_cmd_node]: Move x=0.350, y=-0.000, z=-0.278, stop_count=0, roi_count=17, lateral_count=0, nearest_x=1.27, clear_frames=1006, cloud_receive_age=0.069s, cloud_stamp_age=1.107s
[INFO] [1784813405.938243407] [unitree_safe_cmd_node]: Move x=0.032, y=-0.000, z=-0.600, stop_count=0, roi_count=10, lateral_count=0, nearest_x=1.46, clear_frames=1013, cloud_receive_age=0.013s, cloud_stamp_age=1.017s
[INFO] [1784813406.438427621] [unitree_safe_cmd_node]: Move x=0.144, y=-0.000, z=-0.600, stop_count=0, roi_count=21, lateral_count=0, nearest_x=1.25, clear_frames=1018, cloud_receive_age=0.081s, cloud_stamp_age=0.954s
[INFO] [1784813406.938214670] [unitree_safe_cmd_node]: Move x=0.323, y=-0.000, z=-0.600, stop_count=0, roi_count=12, lateral_count=0, nearest_x=1.32, clear_frames=1024, cloud_receive_age=0.062s, cloud_stamp_age=0.876s
[INFO] [1784813407.439558834] [unitree_safe_cmd_node]: Move x=0.483, y=-0.000, z=-0.459, stop_count=0, roi_count=8, lateral_count=0, nearest_x=1.36, clear_frames=1030, cloud_receive_age=0.020s, cloud_stamp_age=0.821s
[INFO] [1784813407.988023788] [unitree_safe_cmd_node]: Move x=0.481, y=-0.000, z=-0.064, stop_count=0, roi_count=7, lateral_count=0, nearest_x=1.30, clear_frames=1036, cloud_receive_age=0.048s, cloud_stamp_age=0.747s
[INFO] [1784813408.488544751] [unitree_safe_cmd_node]: Move x=0.405, y=-0.000, z=0.436, stop_count=0, roi_count=7, lateral_count=0, nearest_x=1.32, clear_frames=1042, cloud_receive_age=0.029s, cloud_stamp_age=0.669s
[INFO] [1784813409.038895665] [unitree_safe_cmd_node]: Move x=0.475, y=-0.000, z=0.476, stop_count=0, roi_count=11, lateral_count=0, nearest_x=1.40, clear_frames=1048, cloud_receive_age=0.060s, cloud_stamp_age=0.597s
[INFO] [1784813409.591877958] [unitree_safe_cmd_node]: Move x=0.500, y=-0.000, z=0.295, stop_count=0, roi_count=11, lateral_count=0, nearest_x=1.37, clear_frames=1055, cloud_receive_age=0.005s, cloud_stamp_age=0.508s
[INFO] [1784813410.138158322] [unitree_safe_cmd_node]: Move x=0.394, y=-0.000, z=-0.255, stop_count=0, roi_count=7, lateral_count=0, nearest_x=1.32, clear_frames=1061, cloud_receive_age=0.031s, cloud_stamp_age=0.430s
