[INFO] [1784784758.159340128] [waypoint_follower]: simple csv waypoint_follower started: sequential line-lock controller
[INFO] [1784784758.162460544] [waypoint_follower]: route_file=/home/unitree/go2_fastlio_ws/src/go2_fastlio_patrol/test/line_corner_route.csv, points=17, length=4.00m, loop_mode=once
[INFO] [1784784758.166013568] [waypoint_follower]: line_lock: body-heading rejoin, vy=0, corridor=0.028m, exit=0.015m, lookahead=0.35m, prediction=0.35s, max_intercept=22.0deg, rejoin=0.028/0.015m
[INFO] [1784784758.166659872] [waypoint_follower]: corner: angle=30.0deg, slowdown=0.90m, reach=0.20m, turn_exit=7.0deg
[INFO] [1784784758.171797120] [waypoint_follower]: progress policy: ordered CSV waypoint gates only; nearest-route projection disabled
[INFO] [1784784759.492862528] [waypoint_follower]: route start aligned: distance=0.000m, yaw_error=0.0deg, first_segment=0->1
[INFO] [1784784781.058227232] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784782.108088864] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784783.107745792] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784784.158210624] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784785.157703552] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784786.208256416] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784787.257527712] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784788.258538912] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784789.308483712] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784790.358576864] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784791.408456640] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784792.458318624] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784793.458307520] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784794.458524096] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784795.458465472] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784796.508509088] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784797.558529408] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784798.608482464] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784799.608663904] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784800.658748032] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784801.708489664] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784802.757637344] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784803.758296640] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784804.758466848] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784805.758934560] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784806.808404224] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784807.858239392] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784808.858124992] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784809.908301472] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784810.908467680] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784811.958079392] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784812.958252032] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784813.958407904] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784815.008205792] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
[INFO] [1784784816.007908928] [waypoint_follower]: mode=REJOIN, reason=body_heading_line_rejoin, dir=1, segment=12->13, s=3.16/4.00, pose=(3.080,0.160,1.571), route_yaw=1.571, line_error=-0.080m, cross_velocity=-0.000m/s, predicted_line_error=-0.080m, rejoin_angle=12.9deg, target_heading=1.796, heading_error=12.9deg, remaining=0.090m, corner_remaining=-1.000m, next_turn=0.0deg, cmd=(0.200,0.000,0.270)
