[INFO] [1784294564.810856174] [unitree_safe_cmd_node]: unitree_safe_cmd_node ACTIVE: obstacle -> Move(0,0,0), resume after 5 clear frames
[INFO] [1784294564.817677833] [unitree_safe_cmd_node]: output mode: Twist -> /cmd_vel
[WARN] [1784294564.827038826] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=0
[WARN] [1784294565.359422298] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=1
[WARN] [1784294565.859516272] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=2
[WARN] [1784294566.409483032] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=3
[INFO] [1784294566.909907581] [unitree_safe_cmd_node]: Move x=0.129, z=0.113, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=4
[INFO] [1784294580.709330387] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=105
[INFO] [1784294581.209741779] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=110
[INFO] [1784294581.759136932] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=117
[INFO] [1784294582.260050140] [unitree_safe_cmd_node]: Move x=0.200, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=122
[INFO] [1784294582.809560479] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=127
[INFO] [1784294583.359532873] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=134
[INFO] [1784294583.859827031] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=139
[INFO] [1784294584.372471181] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=142
[INFO] [1784294584.910311500] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=146
[INFO] [1784294585.459678961] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=150
[INFO] [1784294586.009728829] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=156
[INFO] [1784294586.560336377] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=161
[INFO] [1784294587.109005874] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=168
[INFO] [1784294587.609473738] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=173
[INFO] [1784294588.159195816] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=180
[INFO] [1784294588.659371618] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=185
[INFO] [1784294589.210159468] [unitree_safe_cmd_node]: Move x=0.200, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=192
[INFO] [1784294589.713189332] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=197
[INFO] [1784294590.259318662] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=202
[INFO] [1784294590.809023613] [unitree_safe_cmd_node]: Move x=0.200, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=209
[INFO] [1784294591.309300131] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=214
[INFO] [1784294591.811928734] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=219
[INFO] [1784294592.312438664] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=224
[INFO] [1784294592.858935961] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=230
[INFO] [1784294593.359200601] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=235
[INFO] [1784294593.910229547] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=240
[INFO] [1784294594.459167704] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=246
[INFO] [1784294595.012685594] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=251
[INFO] [1784294595.559331627] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=257
[INFO] [1784294596.109286510] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=262
[INFO] [1784294596.611285401] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=267
[INFO] [1784294597.159713834] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=273
[INFO] [1784294597.709079760] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=278
[INFO] [1784294598.210185626] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=283
[INFO] [1784294598.758927090] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=289
[INFO] [1784294599.259138812] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=294
[INFO] [1784294599.813186659] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=299
[INFO] [1784294600.359062696] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=305
[INFO] [1784294600.917162528] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=311
[INFO] [1784294601.459032295] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=316
[INFO] [1784294601.959026163] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=321
[INFO] [1784294602.509555694] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=326
[INFO] [1784294603.059419209] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=332
[INFO] [1784294603.609383600] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=337
[INFO] [1784294604.113416969] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=342
[INFO] [1784294604.659514189] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=348
[INFO] [1784294605.215695307] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=354
[INFO] [1784294605.759025799] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=359
[INFO] [1784294606.259335419] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=364
[INFO] [1784294606.809353946] [unitree_safe_cmd_node]: Move x=0.200, z=0.054, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=369
[INFO] [1784294607.309278472] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=374
[INFO] [1784294607.815534654] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=378
[INFO] [1784294608.363415843] [unitree_safe_cmd_node]: Move x=0.200, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=383
[INFO] [1784294608.909816491] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=389
[INFO] [1784294609.459117044] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=395
[INFO] [1784294610.010562713] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=401
[INFO] [1784294610.509523464] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=406
[INFO] [1784294611.060008975] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=412
[INFO] [1784294611.616194159] [unitree_safe_cmd_node]: Move x=0.200, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=417
[INFO] [1784294612.159519721] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=422
[INFO] [1784294612.660302985] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=427
[INFO] [1784294613.215270108] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=432
[INFO] [1784294613.759641273] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=438
[INFO] [1784294614.259320349] [unitree_safe_cmd_node]: Move x=0.200, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=443
[INFO] [1784294614.760147504] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=447
[INFO] [1784294615.260751811] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=452
[INFO] [1784294615.813397325] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=457
[INFO] [1784294616.312882142] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=462
[INFO] [1784294616.861828526] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=468
[INFO] [1784294617.410052199] [unitree_safe_cmd_node]: Move x=0.200, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=473
[INFO] [1784294617.909503241] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=478
[INFO] [1784294618.459263000] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=483
[INFO] [1784294619.013644142] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=488
[INFO] [1784294619.562001057] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=494
[INFO] [1784294620.059575930] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=499
[INFO] [1784294620.619175513] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=505
[INFO] [1784294621.159404797] [unitree_safe_cmd_node]: Move x=0.200, z=0.055, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=510
[INFO] [1784294621.712864519] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=514
[INFO] [1784294622.258986486] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=520
[INFO] [1784294622.813617720] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=525
[INFO] [1784294623.358943440] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=531
[INFO] [1784294623.859191274] [unitree_safe_cmd_node]: Move x=0.200, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=536
[INFO] [1784294624.358929640] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=541
[INFO] [1784294624.859367219] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=546
[INFO] [1784294625.414202765] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=550
[INFO] [1784294625.959482225] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=555
[INFO] [1784294626.509543042] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=560
[INFO] [1784294627.011003013] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=565
[INFO] [1784294627.558956810] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=571
[INFO] [1784294628.060047535] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=576
[INFO] [1784294628.609492790] [unitree_safe_cmd_node]: Move x=0.200, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=581
[INFO] [1784294629.109410753] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=586
[INFO] [1784294629.658960758] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=592
[INFO] [1784294630.159419498] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=597
[INFO] [1784294630.709334044] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=602
[INFO] [1784294631.259953693] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=607
[INFO] [1784294631.759457494] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=611
[INFO] [1784294632.310958996] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=614
[INFO] [1784294632.860179514] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=620
[INFO] [1784294633.359101785] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=623
[INFO] [1784294633.859249735] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=627
[INFO] [1784294634.409450644] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=631
[INFO] [1784294634.909315176] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=636
[INFO] [1784294635.462638423] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=640
[INFO] [1784294635.976270295] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=644
[INFO] [1784294636.509844488] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=648
[INFO] [1784294637.009700889] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=652
[INFO] [1784294637.563116975] [unitree_safe_cmd_node]: Move x=0.200, z=0.056, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=658
[INFO] [1784294638.063326584] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=662
[INFO] [1784294638.608970746] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=666
[INFO] [1784294639.109238172] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=670
[INFO] [1784294639.609495065] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=673
[INFO] [1784294640.159044814] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=679
[INFO] [1784294640.659125119] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=685
[INFO] [1784294641.209099562] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=691
[INFO] [1784294641.710872149] [unitree_safe_cmd_node]: Move x=0.200, z=0.062, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=697
[INFO] [1784294642.259318734] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=703
[INFO] [1784294642.810016241] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=709
[INFO] [1784294643.359607319] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=715
[INFO] [1784294643.909068294] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=722
[INFO] [1784294644.409537983] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=727
[INFO] [1784294644.959339488] [unitree_safe_cmd_node]: Move x=0.200, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=734
[INFO] [1784294645.459534274] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=737
[INFO] [1784294645.959784669] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=741
[INFO] [1784294646.509753222] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=747
[INFO] [1784294647.015512646] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=753
[INFO] [1784294647.559087788] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=759
[INFO] [1784294648.059313916] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=765
[INFO] [1784294648.609116478] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=771
[INFO] [1784294649.109528990] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=777
[INFO] [1784294649.616388505] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=782
[INFO] [1784294650.159098986] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=788
[INFO] [1784294650.709033829] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=795
[INFO] [1784294651.210332643] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=800
[INFO] [1784294651.759067993] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=807
[INFO] [1784294652.259803460] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=812
[INFO] [1784294652.809021162] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=819
[INFO] [1784294653.309087797] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=824
[INFO] [1784294653.809308419] [unitree_safe_cmd_node]: Move x=0.200, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=830
[INFO] [1784294654.310408235] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=835
[INFO] [1784294654.858917216] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=841
[INFO] [1784294655.359069616] [unitree_safe_cmd_node]: Move x=0.200, z=0.057, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=846
[INFO] [1784294655.858991165] [unitree_safe_cmd_node]: Move x=0.200, z=0.060, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=851
[INFO] [1784294656.359233460] [unitree_safe_cmd_node]: Move x=0.200, z=0.058, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=856
