[INFO] [1783596335.410807807] [unitree_safe_cmd_node]: unitree_safe_cmd_node ACTIVE: obstacle -> Move(0,0,0), resume after 5 clear frames
[WARN] [1783596335.426727591] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=0
[WARN] [1783596335.973967419] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=3
[WARN] [1783596336.523236431] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=6
[WARN] [1783596337.023517831] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=7
[WARN] [1783596337.573191112] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=10
[WARN] [1783596338.073478464] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=12
[WARN] [1783596338.628158609] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=14
[WARN] [1783596339.173739093] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=17
[WARN] [1783596339.723342296] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=19
[WARN] [1783596340.273487586] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=21
[WARN] [1783596340.774090987] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=24
[WARN] [1783596341.324361999] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=27
[WARN] [1783596341.873586693] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=29
[WARN] [1783596342.375173311] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=32
[WARN] [1783596342.875260897] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=35
[WARN] [1783596343.423363629] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=41
[WARN] [1783596343.973434458] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=46
[WARN] [1783596344.473989158] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=51
[WARN] [1783596344.977918544] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=57
[WARN] [1783596345.523317597] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=61
[WARN] [1783596346.023843274] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=66
[WARN] [1783596346.573657923] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=71
[WARN] [1783596347.073914109] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=76
[WARN] [1783596347.623559711] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=82
[WARN] [1783596348.174008090] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=86
[WARN] [1783596348.676409677] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=92
[WARN] [1783596349.223191704] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=97
[WARN] [1783596349.729299386] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=103
[WARN] [1783596350.273281738] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=108
[WARN] [1783596350.773994607] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=113
[WARN] [1783596351.325670063] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=118
[WARN] [1783596351.873219893] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=123
[WARN] [1783596352.373366356] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=128
[WARN] [1783596352.873551697] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=132
[WARN] [1783596353.373606453] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=138
[WARN] [1783596353.923361777] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=144
[WARN] [1783596354.478013988] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=149
[WARN] [1783596354.979933422] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=153
[WARN] [1783596355.523257822] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=157
[WARN] [1783596356.023903333] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=160
[WARN] [1783596356.573640162] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=163
[INFO] [1783596357.074103859] [unitree_safe_cmd_node]: Move x=0.200, z=-0.334, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=164
[INFO] [1783596357.578479976] [unitree_safe_cmd_node]: Move x=0.200, z=-0.335, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=167
[INFO] [1783596358.123370477] [unitree_safe_cmd_node]: Move x=0.200, z=-0.341, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=168
[INFO] [1783596358.672917267] [unitree_safe_cmd_node]: Move x=0.200, z=-0.327, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=173
[INFO] [1783596359.173111920] [unitree_safe_cmd_node]: Move x=0.200, z=-0.329, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=176
[INFO] [1783596359.673172403] [unitree_safe_cmd_node]: Move x=0.200, z=-0.236, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=179
[INFO] [1783596360.173163642] [unitree_safe_cmd_node]: Move x=0.200, z=-0.184, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=181
[INFO] [1783596360.677462611] [unitree_safe_cmd_node]: Move x=0.200, z=-0.104, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=183
[INFO] [1783596361.180383822] [unitree_safe_cmd_node]: Move x=0.200, z=-0.096, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=184
[INFO] [1783596361.722928962] [unitree_safe_cmd_node]: Move x=0.200, z=0.067, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=187
[INFO] [1783596362.272928211] [unitree_safe_cmd_node]: Move x=0.200, z=0.142, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=189
[INFO] [1783596362.773637303] [unitree_safe_cmd_node]: Move x=0.100, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=192
[INFO] [1783596363.322920522] [unitree_safe_cmd_node]: Move x=0.100, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=194
[INFO] [1783596363.823266560] [unitree_safe_cmd_node]: Move x=0.100, z=0.450, stop_count=0, roi_count=1, nearest_x=0.89, clear_frames=196
[INFO] [1783596364.323281126] [unitree_safe_cmd_node]: Move x=0.100, z=0.450, stop_count=0, roi_count=2, nearest_x=0.75, clear_frames=198
[INFO] [1783596364.825455460] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=22, nearest_x=0.60, clear_frames=202
[INFO] [1783596365.373124132] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=35, nearest_x=0.41, clear_frames=207
[INFO] [1783596365.923009114] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=212
[INFO] [1783596366.473335867] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=218
[INFO] [1783596366.973484250] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=223
[INFO] [1783596367.522915686] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=229
[INFO] [1783596368.028599005] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=235
[INFO] [1783596368.572862303] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=241
[INFO] [1783596369.073334287] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=246
[INFO] [1783596369.622874710] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=253
[INFO] [1783596370.123149551] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=257
[INFO] [1783596370.673313336] [unitree_safe_cmd_node]: Move x=0.100, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=264
[INFO] [1783596371.222799169] [unitree_safe_cmd_node]: Move x=0.100, z=-0.450, stop_count=0, roi_count=3, nearest_x=0.88, clear_frames=270
[INFO] [1783596371.728017550] [unitree_safe_cmd_node]: Move x=0.100, z=-0.450, stop_count=0, roi_count=1, nearest_x=0.89, clear_frames=276
[INFO] [1783596372.272763097] [unitree_safe_cmd_node]: Move x=0.100, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=282
[INFO] [1783596372.773931432] [unitree_safe_cmd_node]: Move x=0.100, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=287
[INFO] [1783596373.322748689] [unitree_safe_cmd_node]: Move x=0.200, z=-0.295, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=293
[INFO] [1783596373.823252159] [unitree_safe_cmd_node]: Move x=0.200, z=-0.070, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=298
[INFO] [1783596374.372968765] [unitree_safe_cmd_node]: Move x=0.200, z=0.021, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=305
[INFO] [1783596374.873178682] [unitree_safe_cmd_node]: Move x=0.200, z=0.042, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=310
[INFO] [1783596375.423475356] [unitree_safe_cmd_node]: Move x=0.200, z=-0.232, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=315
[INFO] [1783596375.932861378] [unitree_safe_cmd_node]: Move x=0.200, z=-0.188, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=321
[INFO] [1783596376.473171137] [unitree_safe_cmd_node]: Move x=0.200, z=-0.078, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=326
[INFO] [1783596376.973316417] [unitree_safe_cmd_node]: Move x=0.200, z=-0.040, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=330
[INFO] [1783596377.480274682] [unitree_safe_cmd_node]: Move x=0.200, z=-0.041, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=336
[INFO] [1783596378.023093538] [unitree_safe_cmd_node]: Move x=0.200, z=0.016, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=340
[INFO] [1783596378.523061898] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=344
[INFO] [1783596379.023188170] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=348
[INFO] [1783596379.523279756] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=352
[INFO] [1783596380.073308444] [unitree_safe_cmd_node]: Move x=0.100, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=357
[INFO] [1783596380.623086423] [unitree_safe_cmd_node]: Move x=0.100, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=363
[INFO] [1783596381.177378842] [unitree_safe_cmd_node]: Move x=0.100, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=368
[INFO] [1783596381.722811909] [unitree_safe_cmd_node]: Move x=0.100, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=373
[INFO] [1783596382.273061802] [unitree_safe_cmd_node]: Move x=0.100, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=377
[INFO] [1783596382.775540377] [unitree_safe_cmd_node]: Move x=0.200, z=0.374, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=382
[INFO] [1783596383.322747599] [unitree_safe_cmd_node]: Move x=0.200, z=0.157, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=387
[INFO] [1783596383.823272253] [unitree_safe_cmd_node]: Move x=0.200, z=0.142, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=391
[INFO] [1783596384.376360570] [unitree_safe_cmd_node]: Move x=0.100, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=397
[INFO] [1783596384.923673291] [unitree_safe_cmd_node]: Move x=0.200, z=0.267, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=401
[INFO] [1783596385.423265828] [unitree_safe_cmd_node]: Move x=0.200, z=0.181, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=405
[INFO] [1783596385.973402382] [unitree_safe_cmd_node]: Move x=0.200, z=0.110, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=408
[INFO] [1783596386.523317827] [unitree_safe_cmd_node]: Move x=0.200, z=0.059, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=414
[INFO] [1783596387.073337971] [unitree_safe_cmd_node]: Move x=0.200, z=0.003, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=419
[INFO] [1783596387.623122190] [unitree_safe_cmd_node]: Move x=0.200, z=0.007, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=425
[INFO] [1783596388.173485517] [unitree_safe_cmd_node]: Move x=0.200, z=0.004, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=429
[INFO] [1783596388.673692105] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=434
[INFO] [1783596389.179366048] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=439
[INFO] [1783596389.723153594] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=443
