[INFO] [1782621292.585825268] [unitree_safe_cmd_node]: unitree_safe_cmd_node ACTIVE: obstacle -> Move(0,0,0), resume after 5 clear frames
[WARN] [1782621292.589154999] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=0
[WARN] [1782621293.137170885] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=2
[WARN] [1782621293.637171464] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=5
[WARN] [1782621294.187455833] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=8
[WARN] [1782621294.737350633] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=10
[WARN] [1782621295.237218124] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=14
[WARN] [1782621295.787145309] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=17
[WARN] [1782621296.337202477] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=19
[WARN] [1782621296.837197424] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=20
[WARN] [1782621297.337197748] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=22
[WARN] [1782621297.837275831] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=25
[WARN] [1782621298.337294458] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=29
[WARN] [1782621298.838202174] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=33
[WARN] [1782621299.386919021] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=36
[WARN] [1782621299.892404693] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=40
[WARN] [1782621300.443606087] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=45
[WARN] [1782621300.987147537] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=49
[WARN] [1782621301.487395029] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=51
[WARN] [1782621302.037142405] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=54
[INFO] [1782621302.588863319] [unitree_safe_cmd_node]: Move x=0.000, z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=55
[INFO] [1782621319.087078880] [unitree_safe_cmd_node]: Move x=0.500, z=0.018, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=170
[INFO] [1782621319.587584803] [unitree_safe_cmd_node]: Move x=0.500, z=-0.234, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=174
[INFO] [1782621320.137090611] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=180
[INFO] [1782621320.687032868] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=185
[INFO] [1782621321.188088456] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=190
[INFO] [1782621321.687199626] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=194
[INFO] [1782621322.237060890] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=200
[INFO] [1782621322.787245291] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=205
[INFO] [1782621323.287326350] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=210
[INFO] [1782621323.837294847] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=215
[INFO] [1782621324.387086383] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=221
[INFO] [1782621324.938777409] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=226
[INFO] [1782621325.487057967] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=232
[INFO] [1782621325.987090451] [unitree_safe_cmd_node]: Move x=0.500, z=-0.342, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=236
[INFO] [1782621326.487747830] [unitree_safe_cmd_node]: Move x=0.500, z=-0.009, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=240
[INFO] [1782621326.987917946] [unitree_safe_cmd_node]: Move x=0.500, z=0.194, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=245
[INFO] [1782621327.488335709] [unitree_safe_cmd_node]: Move x=0.500, z=0.428, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=249
[INFO] [1782621328.037049229] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=255
[INFO] [1782621328.587128125] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=260
[INFO] [1782621329.139803056] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=266
[INFO] [1782621329.687243806] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=271
[INFO] [1782621330.237308686] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=276
[INFO] [1782621330.787230942] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=282
[INFO] [1782621331.287388258] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=287
[INFO] [1782621331.838958260] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=292
[INFO] [1782621332.387010658] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=297
[INFO] [1782621332.890033064] [unitree_safe_cmd_node]: Move x=0.500, z=0.130, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=302
[INFO] [1782621333.437737046] [unitree_safe_cmd_node]: Move x=0.500, z=-0.112, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=307
[INFO] [1782621333.987036806] [unitree_safe_cmd_node]: Move x=0.500, z=-0.327, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=311
[INFO] [1782621334.487078377] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=315
[INFO] [1782621334.987284365] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=319
[INFO] [1782621335.537151101] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=324
[INFO] [1782621336.037424257] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=329
[INFO] [1782621336.591905877] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=335
[INFO] [1782621337.138935203] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=340
[INFO] [1782621337.690399540] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=345
[INFO] [1782621338.237280610] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=350
[INFO] [1782621338.787689042] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=355
[INFO] [1782621339.337096834] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=360
[INFO] [1782621339.887058835] [unitree_safe_cmd_node]: Move x=0.500, z=-0.320, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=365
[INFO] [1782621340.388706167] [unitree_safe_cmd_node]: Move x=0.500, z=-0.185, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=370
[INFO] [1782621340.937656743] [unitree_safe_cmd_node]: Move x=0.500, z=0.008, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=374
[INFO] [1782621341.487088631] [unitree_safe_cmd_node]: Move x=0.500, z=0.180, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=379
[INFO] [1782621342.037497031] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=384
[INFO] [1782621342.587164471] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=389
[INFO] [1782621343.138620649] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=395
[INFO] [1782621343.687117208] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=400
[INFO] [1782621344.187248219] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=405
[INFO] [1782621344.737311532] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=410
[INFO] [1782621345.287250588] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=416
[INFO] [1782621345.837416524] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=421
[INFO] [1782621346.387427613] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=426
[INFO] [1782621346.936991053] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=432
[INFO] [1782621347.437171856] [unitree_safe_cmd_node]: Move x=0.500, z=0.136, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=437
[INFO] [1782621347.940895287] [unitree_safe_cmd_node]: Move x=0.500, z=-0.029, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=442
[INFO] [1782621348.487475492] [unitree_safe_cmd_node]: Move x=0.500, z=-0.305, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=447
[INFO] [1782621349.037341908] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=452
[INFO] [1782621349.587672037] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=458
[INFO] [1782621350.136991733] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=463
[INFO] [1782621350.637066392] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=467
[INFO] [1782621351.187080744] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=472
[INFO] [1782621351.737112281] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=477
[INFO] [1782621352.287051113] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=482
[INFO] [1782621352.837043641] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=487
[INFO] [1782621353.342249537] [unitree_safe_cmd_node]: Move x=0.500, z=-0.447, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=491
[INFO] [1782621353.886898829] [unitree_safe_cmd_node]: Move x=0.500, z=-0.291, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=496
[INFO] [1782621354.388321393] [unitree_safe_cmd_node]: Move x=0.500, z=0.018, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=501
[INFO] [1782621354.937073376] [unitree_safe_cmd_node]: Move x=0.500, z=0.308, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=506
[INFO] [1782621355.487119601] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=511
[INFO] [1782621355.987128564] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=516
[INFO] [1782621356.487183639] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=521
[INFO] [1782621357.037090792] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=526
[INFO] [1782621357.587090392] [unitree_safe_cmd_node]: Move x=0.000, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=531
[INFO] [1782621358.087436092] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=535
[INFO] [1782621358.587275039] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=539
[INFO] [1782621359.137024207] [unitree_safe_cmd_node]: Move x=0.500, z=0.423, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=544
[INFO] [1782621359.637063058] [unitree_safe_cmd_node]: Move x=0.500, z=0.362, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=548
[INFO] [1782621360.187084962] [unitree_safe_cmd_node]: Move x=0.500, z=0.206, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=553
[INFO] [1782621360.687083782] [unitree_safe_cmd_node]: Move x=0.500, z=0.006, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=557
[INFO] [1782621361.237039414] [unitree_safe_cmd_node]: Move x=0.500, z=-0.203, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=562
[INFO] [1782621361.740112764] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=567
[INFO] [1782621362.287200682] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=571
[INFO] [1782621362.837081434] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=576
[INFO] [1782621363.387428042] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=581
[INFO] [1782621363.936656538] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=587
[INFO] [1782621364.437189598] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=591
[INFO] [1782621364.987065838] [unitree_safe_cmd_node]: Move x=0.000, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=596
[INFO] [1782621365.537035518] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=600
[INFO] [1782621366.037568034] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=605
[INFO] [1782621366.587015538] [unitree_safe_cmd_node]: Move x=0.250, z=-0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=610
[INFO] [1782621367.089875224] [unitree_safe_cmd_node]: Move x=0.500, z=-0.408, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=614
[INFO] [1782621367.636850533] [unitree_safe_cmd_node]: Move x=0.500, z=-0.204, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=619
[INFO] [1782621368.136988041] [unitree_safe_cmd_node]: Move x=0.500, z=-0.001, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=624
[INFO] [1782621368.687137625] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=629
[INFO] [1782621369.237692970] [unitree_safe_cmd_node]: Move x=0.250, z=0.450, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=634
