[INFO] [1784294055.038276976] [unitree_safe_cmd_node]: unitree_safe_cmd_node ACTIVE: obstacle -> Move(0,0,0), resume after 5 clear frames
[INFO] [1784294055.043437575] [unitree_safe_cmd_node]: output mode: Twist -> /cmd_vel
[WARN] [1784294055.056559008] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=0
[WARN] [1784294055.551984821] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=2
[WARN] [1784294056.051551346] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=3
[WARN] [1784294056.551503316] [unitree_safe_cmd_node]: SAFE OVERRIDE cmd_timeout: Move x=0.000, z=0.000, raw_x=0.000, raw_z=0.000, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=4
[INFO] [1784294057.101366042] [unitree_safe_cmd_node]: Move x=0.140, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=5
[INFO] [1784294057.651427189] [unitree_safe_cmd_node]: Move x=0.200, z=0.149, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=7
[INFO] [1784294058.202088606] [unitree_safe_cmd_node]: Move x=0.200, z=0.147, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=8
[INFO] [1784294058.751837210] [unitree_safe_cmd_node]: Move x=0.200, z=0.147, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=11
[INFO] [1784294059.301218991] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=14
[INFO] [1784294059.801323804] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=16
[INFO] [1784294060.351430543] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=18
[INFO] [1784294060.851375387] [unitree_safe_cmd_node]: Move x=0.200, z=0.147, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=20
[INFO] [1784294061.351396606] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=22
[INFO] [1784294061.853942850] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=25
[INFO] [1784294062.401481658] [unitree_safe_cmd_node]: Move x=0.200, z=0.146, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=28
[INFO] [1784294062.901438030] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=30
[INFO] [1784294063.451223596] [unitree_safe_cmd_node]: Move x=0.200, z=0.147, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=32
[INFO] [1784294063.951793062] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=37
[INFO] [1784294064.507567816] [unitree_safe_cmd_node]: Move x=0.200, z=0.147, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=44
[INFO] [1784294065.055318095] [unitree_safe_cmd_node]: Move x=0.200, z=0.146, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=50
[INFO] [1784294065.600989439] [unitree_safe_cmd_node]: Move x=0.200, z=0.149, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=56
[INFO] [1784294066.102582483] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=61
[INFO] [1784294066.651346605] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=66
[INFO] [1784294067.151574909] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=69
[INFO] [1784294067.651451660] [unitree_safe_cmd_node]: Move x=0.200, z=0.149, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=71
[INFO] [1784294068.152594369] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=74
[INFO] [1784294068.701450885] [unitree_safe_cmd_node]: Move x=0.200, z=0.147, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=80
[INFO] [1784294069.202487310] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=85
[INFO] [1784294069.751036911] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=92
[INFO] [1784294070.251761235] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=97
[INFO] [1784294070.801310239] [unitree_safe_cmd_node]: Move x=0.200, z=0.149, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=104
[INFO] [1784294071.351012993] [unitree_safe_cmd_node]: Move x=0.200, z=0.147, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=110
[INFO] [1784294071.851017341] [unitree_safe_cmd_node]: Move x=0.200, z=0.149, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=116
[INFO] [1784294072.351504635] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=121
[INFO] [1784294072.851470915] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=127
[INFO] [1784294073.352108990] [unitree_safe_cmd_node]: Move x=0.200, z=0.149, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=133
[INFO] [1784294073.851581454] [unitree_safe_cmd_node]: Move x=0.200, z=0.149, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=138
[INFO] [1784294074.352068580] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=143
[INFO] [1784294074.901050874] [unitree_safe_cmd_node]: Move x=0.200, z=0.150, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=149
[INFO] [1784294075.405865287] [unitree_safe_cmd_node]: Move x=0.200, z=0.149, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=155
[INFO] [1784294075.951302607] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=161
[INFO] [1784294076.457582700] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=167
[INFO] [1784294077.001292847] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=173
[INFO] [1784294077.502339884] [unitree_safe_cmd_node]: Move x=0.200, z=0.150, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=178
[INFO] [1784294078.051087735] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=185
[INFO] [1784294078.551532557] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=189
[INFO] [1784294079.052040544] [unitree_safe_cmd_node]: Move x=0.200, z=0.149, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=195
[INFO] [1784294079.601928873] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=201
[INFO] [1784294080.151079293] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=208
[INFO] [1784294080.651270809] [unitree_safe_cmd_node]: Move x=0.200, z=0.147, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=213
[INFO] [1784294081.201023373] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=218
[INFO] [1784294081.701489910] [unitree_safe_cmd_node]: Move x=0.200, z=0.149, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=223
[INFO] [1784294082.251056024] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=229
[INFO] [1784294082.801150442] [unitree_safe_cmd_node]: Move x=0.200, z=0.149, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=234
[INFO] [1784294083.301372146] [unitree_safe_cmd_node]: Move x=0.200, z=0.150, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=239
[INFO] [1784294083.805600021] [unitree_safe_cmd_node]: Move x=0.200, z=0.149, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=245
[INFO] [1784294084.351897465] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=250
[INFO] [1784294084.901299415] [unitree_safe_cmd_node]: Move x=0.200, z=0.150, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=255
[INFO] [1784294085.401314266] [unitree_safe_cmd_node]: Move x=0.200, z=0.149, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=260
[INFO] [1784294085.903849944] [unitree_safe_cmd_node]: Move x=0.200, z=0.149, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=265
[INFO] [1784294086.451490897] [unitree_safe_cmd_node]: Move x=0.200, z=0.148, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=270
[INFO] [1784294086.951532443] [unitree_safe_cmd_node]: Move x=0.200, z=0.149, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=275
[INFO] [1784294087.457234479] [unitree_safe_cmd_node]: Move x=0.200, z=0.150, stop_count=0, roi_count=0, nearest_x=inf, clear_frames=281
