[INFO] [1784543078.128724934] [route_recorder]: route_recorder started
[INFO] [1784543078.132452991] [route_recorder]: odom_topic: /Odometry
[INFO] [1784543078.135937812] [route_recorder]: route_file: /home/unitree/go2_fastlio_ws/src/go2_fastlio_patrol/routes/xbf0720-2.csv
[INFO] [1784543078.138336458] [route_recorder]: raw_file: /home/unitree/go2_fastlio_ws/src/go2_fastlio_patrol/routes/raw/xbf0720-2.raw.csv
[INFO] [1784543078.141033458] [route_recorder]: adaptive sampling: straight=0.20m, turn=0.10m, enter=5.0deg/2 samples, exit=2.0deg over 0.25m
[INFO] [1784543108.823310719] [route_recorder]: saved point 42: x=10.248, y=-0.056, yaw=-0.029, mode=straight
[INFO] [1784543109.204696909] [route_recorder]: saved point 43: x=10.591, y=-0.027, yaw=-0.013, mode=straight
[INFO] [1784543109.544244741] [route_recorder]: saved point 44: x=10.842, y=0.013, yaw=-0.006, mode=straight
[INFO] [1784543109.666208901] [route_recorder]: saved point 45: x=11.095, y=0.016, yaw=-0.015, mode=straight
[INFO] [1784543109.849085602] [route_recorder]: saved point 46: x=11.381, y=-0.009, yaw=-0.012, mode=straight
[INFO] [1784543110.208392269] [route_recorder]: saved point 47: x=11.582, y=-0.024, yaw=0.003, mode=straight
[INFO] [1784543110.460733307] [route_recorder]: saved point 48: x=11.882, y=-0.027, yaw=-0.004, mode=straight
[INFO] [1784543110.729644681] [route_recorder]: saved point 49: x=12.102, y=-0.003, yaw=-0.000, mode=straight
[INFO] [1784543111.390677216] [route_recorder]: saved point 50: x=12.380, y=0.044, yaw=0.008, mode=straight
[INFO] [1784543111.750051298] [route_recorder]: saved point 51: x=12.637, y=0.023, yaw=-0.006, mode=straight
[INFO] [1784543112.115946842] [route_recorder]: saved point 52: x=12.982, y=0.019, yaw=-0.004, mode=straight
[INFO] [1784543112.364536824] [route_recorder]: saved point 53: x=13.240, y=0.011, yaw=0.013, mode=straight
[INFO] [1784543112.663026663] [route_recorder]: saved point 54: x=13.482, y=0.023, yaw=0.007, mode=straight
[INFO] [1784543113.279024712] [route_recorder]: saved point 55: x=13.741, y=0.035, yaw=0.014, mode=straight
[INFO] [1784543113.560050597] [route_recorder]: saved point 56: x=13.973, y=0.048, yaw=0.040, mode=straight
[INFO] [1784543113.805780257] [route_recorder]: saved point 57: x=14.327, y=0.073, yaw=0.008, mode=straight
[INFO] [1784543114.002708932] [route_recorder]: saved point 58: x=14.619, y=0.079, yaw=0.020, mode=straight
[INFO] [1784543114.346128912] [route_recorder]: saved point 59: x=14.847, y=0.071, yaw=0.038, mode=straight
[INFO] [1784543114.552463618] [route_recorder]: saved point 60: x=15.086, y=0.097, yaw=0.030, mode=straight
[INFO] [1784543115.016954557] [route_recorder]: saved point 61: x=15.410, y=0.092, yaw=0.030, mode=straight
[INFO] [1784543115.097069338] [route_recorder]: saved point 62: x=15.660, y=0.110, yaw=0.045, mode=straight
[INFO] [1784543115.364237143] [route_recorder]: saved point 63: x=15.927, y=0.145, yaw=0.033, mode=straight
[INFO] [1784543115.684945414] [route_recorder]: saved point 64: x=16.153, y=0.170, yaw=0.036, mode=straight
[INFO] [1784543116.123053434] [route_recorder]: saved point 65: x=16.398, y=0.182, yaw=0.068, mode=straight
[INFO] [1784543116.572754632] [route_recorder]: saved point 66: x=16.744, y=0.197, yaw=0.041, mode=straight
[INFO] [1784543116.885287659] [route_recorder]: saved point 67: x=16.961, y=0.228, yaw=0.039, mode=straight
[INFO] [1784543117.185036765] [route_recorder]: saved point 68: x=17.185, y=0.267, yaw=0.083, mode=straight
[INFO] [1784543117.511873312] [route_recorder]: saved point 69: x=17.426, y=0.320, yaw=0.070, mode=straight
[INFO] [1784543117.814780622] [route_recorder]: saved point 70: x=17.797, y=0.321, yaw=0.054, mode=straight
[INFO] [1784543117.931956518] [route_recorder]: saved point 71: x=18.016, y=0.317, yaw=0.068, mode=straight
[INFO] [1784543118.306731286] [route_recorder]: saved point 72: x=18.342, y=0.370, yaw=0.073, mode=straight
[INFO] [1784543118.701839080] [route_recorder]: saved point 73: x=18.580, y=0.389, yaw=0.055, mode=straight
[INFO] [1784543119.005571596] [route_recorder]: saved point 74: x=18.837, y=0.401, yaw=0.071, mode=straight
[INFO] [1784543119.456837193] [route_recorder]: saved point 75: x=19.094, y=0.391, yaw=0.064, mode=straight
[INFO] [1784543119.716650668] [route_recorder]: saved point 76: x=19.343, y=0.424, yaw=0.066, mode=straight
[INFO] [1784543119.907281668] [route_recorder]: saved point 77: x=19.567, y=0.460, yaw=0.087, mode=straight
[INFO] [1784543120.091969203] [route_recorder]: saved point 78: x=19.788, y=0.536, yaw=0.064, mode=straight
[INFO] [1784543120.530059603] [route_recorder]: saved point 79: x=20.056, y=0.547, yaw=0.079, mode=straight
[INFO] [1784543120.854419197] [route_recorder]: saved point 80: x=20.360, y=0.541, yaw=0.094, mode=straight
[INFO] [1784543121.342064366] [route_recorder]: saved point 81: x=20.627, y=0.614, yaw=0.078, mode=straight
[INFO] [1784543121.782503016] [route_recorder]: saved point 82: x=21.011, y=0.656, yaw=0.076, mode=straight
[INFO] [1784543122.207838015] [route_recorder]: saved point 83: x=21.255, y=0.704, yaw=0.085, mode=straight
[INFO] [1784543123.056861648] [route_recorder]: saved point 84: x=21.490, y=0.724, yaw=0.085, mode=straight
[INFO] [1784543123.903094451] [route_recorder]: saved point 85: x=21.780, y=0.741, yaw=0.082, mode=straight
[INFO] [1784543124.366141686] [route_recorder]: saved point 86: x=22.034, y=0.820, yaw=0.089, mode=straight
[INFO] [1784543124.652509034] [route_recorder]: saved point 87: x=22.279, y=0.859, yaw=0.105, mode=straight
[INFO] [1784543124.844417919] [route_recorder]: saved point 88: x=22.596, y=0.905, yaw=0.092, mode=straight
[INFO] [1784543125.132716384] [route_recorder]: saved point 89: x=22.867, y=0.932, yaw=0.097, mode=straight
[INFO] [1784543125.349261218] [route_recorder]: saved point 90: x=23.092, y=0.956, yaw=0.089, mode=straight
[INFO] [1784543125.560703365] [route_recorder]: saved point 91: x=23.541, y=1.094, yaw=0.105, mode=straight
[INFO] [1784543125.646321758] [route_recorder]: saved point 92: x=23.830, y=1.077, yaw=0.086, mode=straight
[INFO] [1784543125.764571089] [route_recorder]: saved point 93: x=24.089, y=1.089, yaw=0.101, mode=straight
[INFO] [1784543125.994668120] [route_recorder]: saved point 94: x=24.503, y=1.171, yaw=0.104, mode=straight
[INFO] [1784543126.473895077] [route_recorder]: saved point 95: x=24.781, y=1.262, yaw=0.120, mode=straight
[INFO] [1784543126.620034268] [route_recorder]: saved point 96: x=25.065, y=1.280, yaw=0.108, mode=straight
[INFO] [1784543126.937588417] [route_recorder]: saved point 97: x=25.301, y=1.318, yaw=0.111, mode=straight
[INFO] [1784543127.451608916] [route_recorder]: saved point 98: x=25.551, y=1.367, yaw=0.129, mode=straight
[INFO] [1784543128.180484656] [route_recorder]: saved point 99: x=25.775, y=1.393, yaw=0.109, mode=straight
[INFO] [1784543128.704445258] [route_recorder]: saved point 100: x=26.019, y=1.421, yaw=0.127, mode=straight
[INFO] [1784543129.040206411] [route_recorder]: saved point 101: x=26.408, y=1.527, yaw=0.133, mode=straight
[INFO] [1784543129.275025465] [route_recorder]: saved point 102: x=26.640, y=1.596, yaw=0.138, mode=straight
[INFO] [1784543129.688275506] [route_recorder]: saved point 103: x=26.923, y=1.595, yaw=0.124, mode=straight
[INFO] [1784543130.312644283] [route_recorder]: saved point 104: x=27.157, y=1.583, yaw=0.141, mode=straight
[INFO] [1784543130.589440611] [route_recorder]: saved point 105: x=27.460, y=1.728, yaw=0.168, mode=straight
[INFO] [1784543130.762896680] [route_recorder]: saved point 106: x=27.665, y=1.694, yaw=0.019, mode=straight
[INFO] [1784543130.916073057] [route_recorder]: saved point 107: x=27.750, y=1.641, yaw=-0.076, mode=turn
[INFO] [1784543131.030645196] [route_recorder]: saved point 108: x=27.869, y=1.640, yaw=-0.089, mode=turn
[INFO] [1784543131.317435231] [route_recorder]: saved point 109: x=28.072, y=1.651, yaw=-0.086, mode=straight
[INFO] [1784543131.619204197] [route_recorder]: saved point 110: x=28.320, y=1.619, yaw=-0.092, mode=straight
[INFO] [1784543131.934902818] [route_recorder]: saved point 111: x=28.554, y=1.571, yaw=-0.086, mode=straight
[INFO] [1784543132.218186523] [route_recorder]: saved point 112: x=28.834, y=1.525, yaw=-0.078, mode=straight
[INFO] [1784543132.480242256] [route_recorder]: saved point 113: x=29.113, y=1.502, yaw=-0.124, mode=straight
[INFO] [1784543132.625376785] [route_recorder]: saved point 114: x=28.994, y=1.674, yaw=-0.110, mode=straight
[INFO] [1784543133.107252402] [route_recorder]: saved point 115: x=29.247, y=1.517, yaw=-0.070, mode=straight
[INFO] [1784543133.323480070] [route_recorder]: saved point 116: x=29.507, y=1.425, yaw=-0.079, mode=straight
[INFO] [1784543133.597909466] [route_recorder]: saved point 117: x=29.810, y=1.398, yaw=-0.100, mode=straight
[INFO] [1784543134.164519205] [route_recorder]: saved point 118: x=30.031, y=1.406, yaw=-0.073, mode=straight
[INFO] [1784543134.847369569] [route_recorder]: saved point 119: x=30.226, y=1.357, yaw=-0.074, mode=straight
[INFO] [1784543135.122673079] [route_recorder]: saved point 120: x=30.495, y=1.370, yaw=-0.096, mode=straight
[INFO] [1784543135.513968260] [route_recorder]: saved point 121: x=30.765, y=1.332, yaw=-0.077, mode=straight
[INFO] [1784543136.048596334] [route_recorder]: saved point 122: x=30.978, y=1.334, yaw=-0.087, mode=straight
[INFO] [1784543136.524427980] [route_recorder]: saved point 123: x=31.211, y=1.290, yaw=-0.080, mode=straight
[INFO] [1784543136.874862801] [route_recorder]: saved point 124: x=31.588, y=1.264, yaw=-0.056, mode=straight
[INFO] [1784543137.140840585] [route_recorder]: saved point 125: x=31.816, y=1.234, yaw=-0.055, mode=straight
[INFO] [1784543137.371553656] [route_recorder]: saved point 126: x=32.059, y=1.236, yaw=-0.065, mode=straight
[INFO] [1784543137.722871028] [route_recorder]: saved point 127: x=32.383, y=1.211, yaw=-0.070, mode=straight
[INFO] [1784543138.015930573] [route_recorder]: saved point 128: x=32.688, y=1.177, yaw=-0.056, mode=straight
[INFO] [1784543138.153868446] [route_recorder]: saved point 129: x=32.942, y=1.193, yaw=-0.068, mode=straight
[INFO] [1784543138.321740853] [route_recorder]: saved point 130: x=33.175, y=1.161, yaw=-0.048, mode=straight
[INFO] [1784543138.583476153] [route_recorder]: saved point 131: x=33.375, y=1.126, yaw=-0.039, mode=straight
[INFO] [1784543138.876572725] [route_recorder]: saved point 132: x=33.622, y=1.115, yaw=-0.071, mode=straight
[INFO] [1784543139.072866871] [route_recorder]: saved point 133: x=33.932, y=1.089, yaw=-0.045, mode=straight
[INFO] [1784543139.369506455] [route_recorder]: saved point 134: x=34.161, y=1.052, yaw=-0.071, mode=straight
[INFO] [1784543139.708881709] [route_recorder]: saved point 135: x=34.471, y=1.034, yaw=-0.056, mode=straight
[INFO] [1784543140.076506452] [route_recorder]: saved point 136: x=34.703, y=1.060, yaw=-0.040, mode=straight
[INFO] [1784543140.496357177] [route_recorder]: saved point 137: x=34.977, y=1.063, yaw=-0.049, mode=straight
[INFO] [1784543140.809116324] [route_recorder]: saved point 138: x=35.210, y=1.027, yaw=-0.049, mode=straight
[INFO] [1784543141.137447931] [route_recorder]: saved point 139: x=35.434, y=1.030, yaw=-0.029, mode=straight
[INFO] [1784543141.813770066] [route_recorder]: saved point 140: x=35.688, y=1.033, yaw=-0.041, mode=straight
[INFO] [1784543142.175050914] [route_recorder]: saved point 141: x=36.014, y=1.004, yaw=-0.039, mode=straight
[INFO] [1784543142.500948580] [route_recorder]: saved point 142: x=36.262, y=1.014, yaw=-0.015, mode=straight
[INFO] [1784543142.714429839] [route_recorder]: saved point 143: x=36.507, y=1.013, yaw=-0.029, mode=straight
[INFO] [1784543143.344691310] [route_recorder]: saved point 144: x=36.780, y=0.933, yaw=-0.050, mode=straight
[INFO] [1784543143.577541062] [route_recorder]: saved point 145: x=37.039, y=0.986, yaw=-0.015, mode=straight
[INFO] [1784543143.961743999] [route_recorder]: saved point 146: x=37.304, y=0.981, yaw=-0.030, mode=straight
[INFO] [1784543144.060537365] [route_recorder]: saved point 147: x=37.642, y=0.993, yaw=-0.027, mode=straight
[INFO] [1784543144.208395521] [route_recorder]: saved point 148: x=37.845, y=1.020, yaw=-0.012, mode=straight
[INFO] [1784543144.607869486] [route_recorder]: saved point 149: x=38.099, y=1.030, yaw=-0.021, mode=straight
[INFO] [1784543145.034043880] [route_recorder]: saved point 150: x=38.370, y=0.981, yaw=-0.016, mode=straight
[INFO] [1784543145.484426464] [route_recorder]: saved point 151: x=38.698, y=0.996, yaw=0.000, mode=straight
[INFO] [1784543146.069890815] [route_recorder]: saved point 152: x=38.910, y=1.092, yaw=-0.029, mode=straight
[INFO] [1784543146.400627461] [route_recorder]: saved point 153: x=39.114, y=1.064, yaw=-0.001, mode=straight
[INFO] [1784543146.968858739] [route_recorder]: saved point 154: x=39.309, y=0.989, yaw=-0.012, mode=straight
[INFO] [1784543147.361420566] [route_recorder]: saved point 155: x=39.507, y=0.941, yaw=-0.002, mode=straight
[INFO] [1784543147.977970650] [route_recorder]: saved point 156: x=39.773, y=0.959, yaw=-0.007, mode=straight
[INFO] [1784543148.328407614] [route_recorder]: saved point 157: x=39.997, y=0.969, yaw=0.004, mode=straight
[INFO] [1784543148.801035758] [route_recorder]: saved point 158: x=40.287, y=0.980, yaw=0.007, mode=straight
[INFO] [1784543149.013830152] [route_recorder]: saved point 159: x=40.578, y=0.997, yaw=0.025, mode=straight
[INFO] [1784543149.114481544] [route_recorder]: saved point 160: x=40.792, y=0.974, yaw=0.000, mode=straight
[INFO] [1784543149.229133197] [route_recorder]: saved point 161: x=41.010, y=0.986, yaw=0.028, mode=straight
[INFO] [1784543149.607938700] [route_recorder]: saved point 162: x=41.212, y=0.971, yaw=0.007, mode=straight
[INFO] [1784543149.926421932] [route_recorder]: saved point 163: x=41.549, y=0.970, yaw=0.010, mode=straight
[INFO] [1784543150.301350532] [route_recorder]: saved point 164: x=41.853, y=1.006, yaw=0.024, mode=straight
[INFO] [1784543150.761926535] [route_recorder]: saved point 165: x=42.281, y=1.060, yaw=0.026, mode=straight
[INFO] [1784543150.975691669] [route_recorder]: saved point 166: x=42.540, y=1.077, yaw=0.015, mode=straight
[INFO] [1784543151.261512000] [route_recorder]: saved point 167: x=42.759, y=1.087, yaw=0.014, mode=straight
[INFO] [1784543151.393443078] [route_recorder]: saved point 168: x=43.008, y=1.103, yaw=0.040, mode=straight
[INFO] [1784543151.596223391] [route_recorder]: saved point 169: x=43.268, y=1.121, yaw=0.012, mode=straight
[INFO] [1784543152.026834949] [route_recorder]: saved point 170: x=43.471, y=1.161, yaw=0.032, mode=straight
[INFO] [1784543152.164135470] [route_recorder]: saved point 171: x=43.680, y=1.186, yaw=0.027, mode=straight
