[INFO] [1784814121.198217729] [route_recorder]: route_recorder started
[INFO] [1784814121.200389236] [route_recorder]: odom_topic: /Odometry
[INFO] [1784814121.202199499] [route_recorder]: route_file: /home/unitree/go2_fastlio_ws/src/go2_fastlio_patrol/routes/xbf3.csv
[INFO] [1784814121.203952242] [route_recorder]: raw_file: /home/unitree/go2_fastlio_ws/src/go2_fastlio_patrol/routes/raw/xbf3.raw.csv
[INFO] [1784814121.204590744] [route_recorder]: adaptive sampling: straight=0.40m, turn=0.30m, enter=5.0deg/2 samples, exit=2.0deg over 0.40m
[INFO] [1784814121.207413214] [route_recorder]: final route cleanup: xy_tolerance=0.030m, spike_lateral=0.060m, turn_zone=0.50m, straighten=True, stable_yaw=4.0deg, min_straight=1.00m, max_lateral_fix=0.35m
[INFO] [1784814121.209240916] [route_recorder]: quality gate: warmup=4.0s, stable_samples=5, base_step=0.30m, max_speed=4.00m/s, step_margin=0.10m, hard_speed=6.00m/s, failure_samples=3, hard_source_gap=3.00m (0=disabled), large_gap_streak=1.50m x 5, global_heading_gate=0.0deg
[INFO] [1784814121.210659972] [route_recorder]: final quality validation: min_points=5, min_length=1.00m, max_rejection_ratio=10.0%, soft_interpolation_gap=0.80m, gap_yaw_change=15.0deg, track_continuity=25.0deg, body_yaw_mismatch=diagnostic_only
[INFO] [1784814121.213484690] [route_recorder]: close sanitizer: enabled=False (disabled by default), turn=90.0deg, lateral=0.20m, rejoin_heading=30.0deg
[INFO] [1784814124.787919460] [route_recorder]: quality gate ready; recording route points from the current pose
[INFO] [1784814124.788900618] [route_recorder]: saved point 0: x=0.083, y=-0.042, yaw=-0.033, mode=straight
[INFO] [1784814134.440941539] [route_recorder]: saved point 1: x=0.497, y=-0.085, yaw=-0.016, mode=straight
[INFO] [1784814135.656510148] [route_recorder]: saved point 2: x=0.932, y=-0.079, yaw=-0.017, mode=straight
[INFO] [1784814136.972454457] [route_recorder]: saved point 3: x=1.358, y=-0.089, yaw=-0.012, mode=straight
[INFO] [1784814137.721089876] [route_recorder]: saved point 4: x=1.776, y=-0.096, yaw=-0.004, mode=straight
[INFO] [1784814138.644060424] [route_recorder]: saved point 5: x=2.209, y=-0.104, yaw=-0.020, mode=straight
[INFO] [1784814139.582166142] [route_recorder]: saved point 6: x=2.627, y=-0.109, yaw=0.010, mode=straight
[INFO] [1784814140.347826772] [route_recorder]: saved point 7: x=3.040, y=-0.103, yaw=0.013, mode=straight
[INFO] [1784814141.251958984] [route_recorder]: saved point 8: x=3.462, y=-0.089, yaw=0.001, mode=straight
[INFO] [1784814142.361335340] [route_recorder]: saved point 9: x=3.867, y=-0.066, yaw=0.047, mode=straight
[INFO] [1784814143.424885374] [route_recorder]: saved point 10: x=4.320, y=-0.048, yaw=0.028, mode=straight
[INFO] [1784814144.252740815] [route_recorder]: saved point 11: x=4.749, y=-0.025, yaw=0.057, mode=straight
[INFO] [1784814144.998515272] [route_recorder]: saved point 12: x=5.157, y=-0.003, yaw=0.050, mode=straight
[INFO] [1784814145.742102696] [route_recorder]: saved point 13: x=5.558, y=0.021, yaw=0.048, mode=straight
[INFO] [1784814146.492276255] [route_recorder]: saved point 14: x=5.965, y=0.082, yaw=0.051, mode=straight
[INFO] [1784814147.231615401] [route_recorder]: saved point 15: x=6.368, y=0.107, yaw=0.014, mode=straight
[INFO] [1784814148.069141124] [route_recorder]: saved point 16: x=6.791, y=0.059, yaw=-0.072, mode=straight
[INFO] [1784814148.810894715] [route_recorder]: saved point 17: x=7.199, y=0.059, yaw=-0.081, mode=straight
[INFO] [1784814149.648805939] [route_recorder]: saved point 18: x=7.647, y=-0.020, yaw=-0.069, mode=straight
[INFO] [1784814150.676103164] [route_recorder]: saved point 19: x=8.089, y=-0.049, yaw=-0.041, mode=straight
[INFO] [1784814151.231275513] [route_recorder]: saved point 20: x=8.498, y=-0.082, yaw=-0.055, mode=straight
[INFO] [1784814151.785074636] [route_recorder]: saved point 21: x=8.927, y=-0.115, yaw=-0.054, mode=straight
[INFO] [1784814152.363193293] [route_recorder]: saved point 22: x=9.390, y=-0.156, yaw=-0.058, mode=straight
[INFO] [1784814152.979852154] [route_recorder]: saved point 23: x=9.790, y=-0.185, yaw=-0.046, mode=straight
[INFO] [1784814153.662846751] [route_recorder]: saved point 24: x=10.246, y=-0.212, yaw=-0.039, mode=straight
[INFO] [1784814154.351205297] [route_recorder]: saved point 25: x=10.661, y=-0.237, yaw=-0.018, mode=straight
[INFO] [1784814155.050060271] [route_recorder]: saved point 26: x=11.111, y=-0.250, yaw=-0.024, mode=straight
[INFO] [1784814155.746247643] [route_recorder]: saved point 27: x=11.519, y=-0.253, yaw=-0.018, mode=straight
[INFO] [1784814156.440327697] [route_recorder]: saved point 28: x=11.986, y=-0.258, yaw=0.003, mode=straight
[INFO] [1784814157.039730794] [route_recorder]: saved point 29: x=12.391, y=-0.249, yaw=0.010, mode=straight
[INFO] [1784814157.632690924] [route_recorder]: saved point 30: x=12.814, y=-0.261, yaw=0.027, mode=straight
[INFO] [1784814158.234797328] [route_recorder]: saved point 31: x=13.248, y=-0.238, yaw=0.027, mode=straight
[INFO] [1784814158.830036733] [route_recorder]: saved point 32: x=13.712, y=-0.235, yaw=0.029, mode=straight
[INFO] [1784814159.423108310] [route_recorder]: saved point 33: x=14.176, y=-0.233, yaw=0.019, mode=straight
[INFO] [1784814159.920231180] [route_recorder]: saved point 34: x=14.595, y=-0.238, yaw=0.025, mode=straight
[INFO] [1784814160.522617812] [route_recorder]: saved point 35: x=15.042, y=-0.201, yaw=0.022, mode=straight
[INFO] [1784814168.182942044] [route_recorder]: saved point 36: x=15.451, y=-0.165, yaw=0.051, mode=straight
[INFO] [1784814168.969709438] [route_recorder]: saved point 37: x=15.868, y=-0.124, yaw=0.052, mode=straight
[INFO] [1784814169.770656384] [route_recorder]: saved point 38: x=16.282, y=-0.093, yaw=0.070, mode=straight
[INFO] [1784814170.563791747] [route_recorder]: saved point 39: x=16.725, y=-0.051, yaw=0.078, mode=straight
[INFO] [1784814171.356500744] [route_recorder]: saved point 40: x=17.166, y=-0.023, yaw=0.075, mode=straight
[INFO] [1784814172.083820043] [route_recorder]: saved point 41: x=17.565, y=0.036, yaw=0.070, mode=straight
[INFO] [1784814172.747963481] [route_recorder]: saved point 42: x=17.980, y=0.124, yaw=0.085, mode=straight
[INFO] [1784814173.543395258] [route_recorder]: saved point 43: x=18.431, y=0.152, yaw=0.111, mode=straight
[INFO] [1784814174.243694252] [route_recorder]: saved point 44: x=18.853, y=0.244, yaw=0.114, mode=straight
[INFO] [1784814175.036094469] [route_recorder]: saved point 45: x=19.285, y=0.307, yaw=0.114, mode=straight
[INFO] [1784814175.751548113] [route_recorder]: saved point 46: x=19.690, y=0.371, yaw=0.122, mode=straight
[INFO] [1784814176.537009647] [route_recorder]: saved point 47: x=20.088, y=0.454, yaw=0.119, mode=straight
[INFO] [1784814177.024350693] [route_recorder]: saved point 48: x=20.242, y=0.448, yaw=0.115, mode=turn
[INFO] [1784814177.423389441] [route_recorder]: saved point 49: x=20.562, y=0.369, yaw=-0.062, mode=turn
[INFO] [1784814178.223765592] [route_recorder]: saved point 50: x=20.978, y=0.356, yaw=-0.059, mode=straight
[INFO] [1784814178.923349655] [route_recorder]: saved point 51: x=21.387, y=0.326, yaw=-0.048, mode=straight
[INFO] [1784814179.712693772] [route_recorder]: saved point 52: x=21.824, y=0.311, yaw=-0.030, mode=straight
[INFO] [1784814180.404160369] [route_recorder]: saved point 53: x=22.241, y=0.289, yaw=-0.024, mode=straight
[INFO] [1784814181.096420537] [route_recorder]: saved point 54: x=22.691, y=0.277, yaw=-0.019, mode=straight
[INFO] [1784814181.795604036] [route_recorder]: saved point 55: x=23.119, y=0.256, yaw=-0.011, mode=straight
[INFO] [1784814182.432915477] [route_recorder]: saved point 56: x=23.543, y=0.269, yaw=-0.013, mode=straight
[INFO] [1784814183.033803249] [route_recorder]: saved point 57: x=23.989, y=0.243, yaw=-0.013, mode=straight
[INFO] [1784814183.584472949] [route_recorder]: saved point 58: x=24.410, y=0.248, yaw=0.014, mode=straight
[INFO] [1784814184.156272654] [route_recorder]: saved point 59: x=24.860, y=0.262, yaw=0.019, mode=straight
[INFO] [1784814184.754339672] [route_recorder]: saved point 60: x=25.259, y=0.209, yaw=-0.039, mode=straight
[INFO] [1784814185.367392804] [route_recorder]: saved point 61: x=25.696, y=0.163, yaw=-0.059, mode=straight
[INFO] [1784814185.941598146] [route_recorder]: saved point 62: x=26.092, y=0.106, yaw=-0.060, mode=straight
[INFO] [1784814186.532068569] [route_recorder]: saved point 63: x=26.514, y=0.087, yaw=-0.057, mode=straight
[INFO] [1784814187.149896665] [route_recorder]: saved point 64: x=26.950, y=0.053, yaw=-0.057, mode=straight
[INFO] [1784814187.721369864] [route_recorder]: saved point 65: x=27.371, y=0.013, yaw=-0.046, mode=straight
[INFO] [1784814188.311637352] [route_recorder]: saved point 66: x=27.773, y=-0.016, yaw=-0.068, mode=straight
[INFO] [1784814189.022647643] [route_recorder]: saved point 67: x=28.184, y=-0.096, yaw=-0.073, mode=straight
[INFO] [1784814189.595555088] [route_recorder]: saved point 68: x=28.602, y=-0.136, yaw=-0.072, mode=straight
[INFO] [1784814190.205010905] [route_recorder]: saved point 69: x=29.032, y=-0.158, yaw=-0.068, mode=straight
[INFO] [1784814190.780660902] [route_recorder]: saved point 70: x=29.437, y=-0.220, yaw=-0.074, mode=straight
[INFO] [1784814191.478499862] [route_recorder]: saved point 71: x=29.892, y=-0.249, yaw=-0.075, mode=straight
[INFO] [1784814192.092070103] [route_recorder]: saved point 72: x=30.332, y=-0.295, yaw=-0.060, mode=straight
[INFO] [1784814192.662290053] [route_recorder]: saved point 73: x=30.762, y=-0.319, yaw=-0.063, mode=straight
[INFO] [1784814193.272209085] [route_recorder]: saved point 74: x=31.200, y=-0.361, yaw=-0.029, mode=straight
[INFO] [1784814193.850442773] [route_recorder]: saved point 75: x=31.646, y=-0.400, yaw=-0.029, mode=straight
[INFO] [1784814194.443688702] [route_recorder]: saved point 76: x=32.112, y=-0.418, yaw=-0.024, mode=straight
[INFO] [1784814195.047374935] [route_recorder]: saved point 77: x=32.526, y=-0.428, yaw=-0.028, mode=straight
[INFO] [1784814195.631681288] [route_recorder]: saved point 78: x=32.963, y=-0.430, yaw=-0.011, mode=straight
[INFO] [1784814196.231285932] [route_recorder]: saved point 79: x=33.413, y=-0.450, yaw=-0.008, mode=straight
[INFO] [1784814196.821416749] [route_recorder]: saved point 80: x=33.848, y=-0.470, yaw=-0.001, mode=straight
[INFO] [1784814197.418485374] [route_recorder]: saved point 81: x=34.305, y=-0.449, yaw=0.017, mode=straight
[INFO] [1784814198.009803050] [route_recorder]: saved point 82: x=34.763, y=-0.448, yaw=0.020, mode=straight
[INFO] [1784814198.646507553] [route_recorder]: saved point 83: x=35.249, y=-0.448, yaw=0.010, mode=straight
[INFO] [1784814199.219566459] [route_recorder]: saved point 84: x=35.682, y=-0.426, yaw=-0.007, mode=straight
[INFO] [1784814199.816905621] [route_recorder]: saved point 85: x=35.895, y=-0.451, yaw=-0.029, mode=turn
[INFO] [1784814200.012707408] [route_recorder]: saved point 86: x=36.239, y=-0.536, yaw=-0.113, mode=turn
[INFO] [1784814200.592029177] [route_recorder]: saved point 87: x=36.659, y=-0.621, yaw=-0.111, mode=straight
[INFO] [1784814201.187837001] [route_recorder]: saved point 88: x=37.123, y=-0.705, yaw=-0.109, mode=straight
[INFO] [1784814201.794300228] [route_recorder]: saved point 89: x=37.583, y=-0.784, yaw=-0.110, mode=straight
[INFO] [1784814202.276932488] [route_recorder]: saved point 90: x=37.983, y=-0.831, yaw=-0.108, mode=straight
[INFO] [1784814202.870605444] [route_recorder]: saved point 91: x=38.426, y=-0.903, yaw=-0.111, mode=straight
[INFO] [1784814203.473801685] [route_recorder]: saved point 92: x=38.895, y=-0.959, yaw=-0.101, mode=straight
[INFO] [1784814204.060697771] [route_recorder]: saved point 93: x=39.350, y=-1.052, yaw=-0.088, mode=straight
[INFO] [1784814204.652509212] [route_recorder]: saved point 94: x=39.804, y=-1.113, yaw=-0.078, mode=straight
[INFO] [1784814205.260787999] [route_recorder]: saved point 95: x=40.274, y=-1.167, yaw=-0.072, mode=straight
[INFO] [1784814205.749286990] [route_recorder]: saved point 96: x=40.673, y=-1.208, yaw=-0.070, mode=straight
[INFO] [1784814206.450533218] [route_recorder]: saved point 97: x=41.129, y=-1.278, yaw=-0.064, mode=straight
[INFO] [1784814206.943496041] [route_recorder]: saved point 98: x=41.569, y=-1.310, yaw=-0.075, mode=straight
[INFO] [1784814207.536006240] [route_recorder]: saved point 99: x=42.041, y=-1.346, yaw=-0.060, mode=straight
[INFO] [1784814208.124938629] [route_recorder]: saved point 100: x=42.514, y=-1.373, yaw=-0.048, mode=straight
[INFO] [1784814208.729471481] [route_recorder]: saved point 101: x=42.970, y=-1.431, yaw=-0.044, mode=straight
[INFO] [1784814209.316398511] [route_recorder]: saved point 102: x=43.449, y=-1.476, yaw=-0.052, mode=straight
[INFO] [1784814209.909857644] [route_recorder]: saved point 103: x=43.908, y=-1.509, yaw=-0.055, mode=straight
[INFO] [1784814210.511091077] [route_recorder]: saved point 104: x=44.369, y=-1.539, yaw=-0.048, mode=straight
[INFO] [1784814211.100239181] [route_recorder]: saved point 105: x=44.818, y=-1.608, yaw=-0.033, mode=straight
[INFO] [1784814211.714538214] [route_recorder]: saved point 106: x=45.289, y=-1.612, yaw=-0.033, mode=straight
[INFO] [1784814212.299489842] [route_recorder]: saved point 107: x=45.736, y=-1.628, yaw=-0.022, mode=straight
[INFO] [1784814212.816726752] [route_recorder]: saved point 108: x=46.141, y=-1.649, yaw=-0.013, mode=straight
[INFO] [1784814213.388808845] [route_recorder]: saved point 109: x=46.613, y=-1.667, yaw=-0.014, mode=straight
[INFO] [1784814213.984523815] [route_recorder]: saved point 110: x=47.049, y=-1.699, yaw=-0.055, mode=straight
[INFO] [1784814214.674956870] [route_recorder]: saved point 111: x=47.514, y=-1.764, yaw=-0.108, mode=straight
[INFO] [1784814215.308326092] [route_recorder]: saved point 112: x=47.955, y=-1.836, yaw=-0.108, mode=straight
[INFO] [1784814215.898121232] [route_recorder]: saved point 113: x=48.382, y=-1.887, yaw=-0.078, mode=straight
[INFO] [1784814216.462731881] [route_recorder]: saved point 114: x=48.822, y=-1.964, yaw=-0.085, mode=straight
[INFO] [1784814217.059304307] [route_recorder]: saved point 115: x=49.266, y=-2.023, yaw=-0.084, mode=straight
[INFO] [1784814217.653651356] [route_recorder]: saved point 116: x=49.698, y=-2.071, yaw=-0.079, mode=straight
[INFO] [1784814218.250955531] [route_recorder]: saved point 117: x=50.144, y=-2.147, yaw=-0.088, mode=straight
[INFO] [1784814218.844366948] [route_recorder]: saved point 118: x=50.598, y=-2.204, yaw=-0.073, mode=straight
[INFO] [1784814219.439568084] [route_recorder]: saved point 119: x=51.052, y=-2.246, yaw=-0.054, mode=straight
[INFO] [1784814219.944745466] [route_recorder]: saved point 120: x=51.459, y=-2.290, yaw=-0.051, mode=straight
[INFO] [1784814220.529846248] [route_recorder]: saved point 121: x=51.925, y=-2.341, yaw=-0.050, mode=straight
[INFO] [1784814221.129602474] [route_recorder]: saved point 122: x=52.400, y=-2.382, yaw=-0.041, mode=straight
[INFO] [1784814221.756255969] [route_recorder]: saved point 123: x=52.861, y=-2.426, yaw=-0.048, mode=straight
[INFO] [1784814222.331913595] [route_recorder]: saved point 124: x=53.323, y=-2.456, yaw=-0.032, mode=straight
[INFO] [1784814222.818334794] [route_recorder]: saved point 125: x=53.411, y=-2.472, yaw=-0.055, mode=turn
[INFO] [1784814223.034408530] [route_recorder]: saved point 126: x=53.683, y=-2.685, yaw=-0.461, mode=turn
[INFO] [1784814223.608962640] [route_recorder]: saved point 127: x=53.892, y=-2.965, yaw=-0.631, mode=turn
[INFO] [1784814224.209627563] [route_recorder]: saved point 128: x=54.192, y=-3.327, yaw=-0.628, mode=straight
[INFO] [1784814224.702836762] [route_recorder]: saved point 129: x=54.463, y=-3.649, yaw=-0.635, mode=straight
[INFO] [1784814225.230832379] [route_recorder]: saved point 130: x=54.739, y=-3.960, yaw=-0.627, mode=straight
[INFO] [1784814225.692032210] [route_recorder]: saved point 131: x=55.019, y=-4.278, yaw=-0.619, mode=straight
[INFO] [1784814226.192460339] [route_recorder]: saved point 132: x=55.293, y=-4.604, yaw=-0.639, mode=straight
[INFO] [1784814226.689744603] [route_recorder]: saved point 133: x=55.540, y=-4.919, yaw=-0.649, mode=straight
[INFO] [1784814227.088126937] [route_recorder]: saved point 134: x=55.603, y=-4.990, yaw=-0.653, mode=turn
[INFO] [1784814227.283353584] [route_recorder]: saved point 135: x=55.732, y=-5.287, yaw=-0.838, mode=turn
[INFO] [1784814227.683724947] [route_recorder]: saved point 136: x=55.877, y=-5.562, yaw=-0.840, mode=turn
[INFO] [1784814228.177274000] [route_recorder]: saved point 137: x=56.032, y=-5.961, yaw=-0.888, mode=straight
[INFO] [1784814228.687062936] [route_recorder]: saved point 138: x=56.045, y=-6.262, yaw=-1.150, mode=turn
[INFO] [1784814229.186300894] [route_recorder]: saved point 139: x=56.087, y=-6.614, yaw=-1.187, mode=straight
[INFO] [1784814229.668471915] [route_recorder]: saved point 140: x=56.120, y=-7.077, yaw=-1.161, mode=straight
[INFO] [1784814230.158252505] [route_recorder]: saved point 141: x=56.182, y=-7.525, yaw=-1.169, mode=straight
[INFO] [1784814230.561870729] [route_recorder]: saved point 142: x=56.226, y=-7.933, yaw=-1.144, mode=straight
[INFO] [1784814231.053985200] [route_recorder]: saved point 143: x=56.240, y=-8.337, yaw=-1.147, mode=straight
