# idx stamp x y z qx qy qz qw yaw pcd_file
43 1778824338.975021601 -7.040478 -25.742350 -1.732284 0.239309527 0.012665176 -0.962289785 0.128720293 -2.865301421 keyframe_000043.pcd
44 1778824339.773560286 -8.019531 -25.977895 -1.960707 0.236624785 0.027835616 -0.961876045 0.134269742 -2.861437069 keyframe_000044.pcd
45 1778824340.574557781 -8.934196 -26.348944 -2.150122 0.250285791 0.026401504 -0.948529488 0.192228492 -2.728031574 keyframe_000045.pcd
46 1778824341.375199318 -9.876584 -26.734133 -2.353881 0.256169489 0.014549236 -0.946407182 0.196160543 -2.710855328 keyframe_000046.pcd
47 1778824342.175040960 -10.757874 -27.168507 -2.568922 0.251065373 0.023044950 -0.945469910 0.206208044 -2.694393360 keyframe_000047.pcd
48 1778824342.975718975 -11.685073 -27.575619 -2.771153 0.233599748 0.010499193 -0.948172814 0.215149341 -2.673994017 keyframe_000048.pcd
49 1778824343.775197506 -12.581825 -28.028269 -2.949166 0.231047653 0.016455481 -0.948154724 0.217597834 -2.672190490 keyframe_000049.pcd
50 1778824344.675188065 -13.629437 -28.472649 -3.167186 0.255538563 0.032006734 -0.942675638 0.212222180 -2.684026450 keyframe_000050.pcd
51 1778824345.475035191 -14.529519 -28.948654 -3.381383 0.246329988 0.015141303 -0.944800368 0.215509958 -2.670953477 keyframe_000051.pcd
52 1778824346.273195505 -15.443387 -29.386750 -3.631529 0.238792163 0.023335759 -0.946199257 0.217119116 -2.674018341 keyframe_000052.pcd
53 1778824346.874551773 -16.136912 -29.621548 -3.742569 0.231774945 0.013755028 -0.963011183 0.136750266 -2.849642345 keyframe_000053.pcd
54 1778824347.674669266 -17.122815 -29.870754 -4.006648 0.257425441 0.017027522 -0.958344187 0.122550501 -2.877859465 keyframe_000054.pcd
55 1778824348.475008011 -18.091432 -30.131511 -4.239090 0.251078308 0.030662994 -0.959378429 0.124949966 -2.881397480 keyframe_000055.pcd
56 1778824349.375060797 -19.118396 -30.454735 -4.461536 0.236813966 0.027910481 -0.961745045 0.134857773 -2.860144089 keyframe_000056.pcd
57 1778824350.274951458 -20.162202 -30.741797 -4.695877 0.240241579 0.013447132 -0.960381761 0.140605947 -2.839205482 keyframe_000057.pcd
58 1778824351.175022125 -21.226613 -31.080566 -4.937124 0.247840060 0.018491375 -0.957348023 0.147370746 -2.825141408 keyframe_000058.pcd
59 1778824351.975096226 -22.167930 -31.376535 -5.174772 0.244249417 0.013267584 -0.958559872 0.146045080 -2.826124158 keyframe_000059.pcd
60 1778824352.775230408 -23.116299 -31.710274 -5.338082 0.236094581 0.033076710 -0.959347240 0.151056787 -2.827063993 keyframe_000060.pcd
61 1778824353.575447559 -24.008848 -32.085458 -5.560454 0.246650826 0.055121410 -0.922821158 0.290733745 -2.518757876 keyframe_000061.pcd
62 1778824353.775097132 -24.145303 -32.303029 -5.626204 0.198081095 0.047859145 -0.871643794 0.445769535 -2.175660809 keyframe_000062.pcd
63 1778824353.875410557 -24.176900 -32.419775 -5.647835 0.209221758 0.075091013 -0.825676095 0.518504178 -1.997268021 keyframe_000063.pcd
64 1778824354.075561523 -24.219715 -32.669016 -5.623399 0.190823045 0.049693969 -0.755881893 0.624307327 -1.729113676 keyframe_000064.pcd
65 1778824354.474932194 -24.203742 -33.168527 -5.654971 0.172231296 0.041026561 -0.688204016 0.703582571 -1.519092575 keyframe_000065.pcd
66 1778824354.775406837 -24.177234 -33.511237 -5.592641 0.148473228 0.039464256 -0.606680047 0.779959995 -1.298719689 keyframe_000066.pcd
67 1778824355.675359249 -23.767349 -34.534506 -5.574954 0.128273672 0.036365578 -0.534341270 0.834687257 -1.120862594 keyframe_000067.pcd
68 1778824356.174254417 -23.457465 -35.054905 -5.513516 0.098175629 0.021754777 -0.431602535 0.896441592 -0.887510236 keyframe_000068.pcd
69 1778824356.372484207 -23.287479 -35.166008 -5.487088 0.047118906 0.049998149 -0.305125715 0.949830665 -0.617962970 keyframe_000069.pcd
70 1778824356.575317860 -23.139227 -35.226848 -5.404459 -0.000311058 0.029594641 -0.120136039 0.992316176 -0.241187150 keyframe_000070.pcd
71 1778824356.675047636 -23.074308 -35.209264 -5.367193 -0.023114667 0.003143095 -0.018770571 0.999551649 -0.037679080 keyframe_000071.pcd
72 1778824356.874269962 -22.890175 -35.132448 -5.320196 -0.068769467 0.009705534 0.112203609 0.991255221 0.223088845 keyframe_000072.pcd
73 1778824357.171229362 -22.521189 -34.979557 -5.253090 -0.084681103 0.026983205 0.205130929 0.974690884 0.408055322 keyframe_000073.pcd
74 1778824358.072966337 -21.580537 -34.407933 -5.086214 -0.063578087 0.026188044 0.235894840 0.969342890 0.472915833 keyframe_000074.pcd
75 1778824358.375016689 -21.201569 -34.344045 -5.007342 -0.017969470 0.032138686 0.110874261 0.993152104 0.221384534 keyframe_000075.pcd
76 1778824358.974161148 -20.449145 -34.252532 -4.845705 -0.015600822 0.015238618 0.023560587 0.999484516 0.046661047 keyframe_000076.pcd
77 1778824359.474654198 -19.845630 -34.119760 -4.668502 -0.038705758 0.019524171 0.127130133 0.990938242 0.253444948 keyframe_000077.pcd
78 1778824360.275011539 -18.896849 -33.742988 -4.474538 -0.049314689 0.033458265 0.158745233 0.985519435 0.315854768 keyframe_000078.pcd
79 1778824361.075207949 -17.960033 -33.434623 -4.257594 -0.049860921 0.033894929 0.162212863 0.984912184 0.322821868 keyframe_000079.pcd
80 1778824361.875357389 -17.030502 -33.079802 -4.062212 -0.048037554 0.010067642 0.159931791 0.985907125 0.320018028 keyframe_000080.pcd
81 1778824362.775272846 -15.990479 -32.690713 -3.799982 -0.030890273 0.027590049 0.173239348 0.984008490 0.346866251 keyframe_000081.pcd
82 1778824363.575357437 -15.053015 -32.334176 -3.596565 -0.043902812 0.014515864 0.169888346 0.984377866 0.340023986 keyframe_000082.pcd
83 1778824364.476201057 -14.026325 -31.936260 -3.375329 -0.046479772 0.030790974 0.174831099 0.983018633 0.348907723 keyframe_000083.pcd
84 1778824365.276233196 -13.077970 -31.565033 -3.143790 -0.060037769 0.023646109 0.174226421 0.982589172 0.347257507 keyframe_000084.pcd
85 1778824366.074225903 -12.151873 -31.176003 -2.931337 -0.045351375 0.011545890 0.183830396 0.981843333 0.368500494 keyframe_000085.pcd
86 1778824366.874494314 -11.229487 -30.816091 -2.709391 -0.051776430 0.017329886 0.184472153 0.981319979 0.369090270 keyframe_000086.pcd
87 1778824367.674699068 -10.292845 -30.380037 -2.527093 -0.059465238 0.020588228 0.185608093 0.980606774 0.370708314 keyframe_000087.pcd
88 1778824368.068441153 -9.864837 -30.138668 -2.414047 -0.101026419 0.027534941 0.302183795 0.947481105 0.607399673 keyframe_000088.pcd
89 1778824368.272701979 -9.672023 -29.959044 -2.354622 -0.103004573 0.001740645 0.383472746 0.917788473 0.783726490 keyframe_000089.pcd
90 1778824369.073895216 -8.917958 -29.218009 -2.225075 -0.070100150 0.038711786 0.310502669 0.947193465 0.627108495 keyframe_000090.pcd
91 1778824369.874461651 -8.007837 -28.695918 -2.042754 -0.059910849 0.028814015 0.234267971 0.969896366 0.469653010 keyframe_000091.pcd
92 1778824370.375821829 -7.399319 -28.461957 -1.918894 -0.028546753 0.038928266 0.131492938 0.990141041 0.262089593 keyframe_000092.pcd
93 1778824370.774736404 -6.919029 -28.407449 -1.846677 0.001885389 0.034836397 0.021862692 0.999152087 0.043940118 keyframe_000093.pcd
94 1778824371.575170755 -5.872699 -28.370080 -1.562397 -0.065978955 0.042258366 0.134056689 0.987871354 0.263667158 keyframe_000094.pcd
95 1778824372.376119375 -4.937046 -27.905314 -1.376459 -0.048649048 0.035617239 0.206086675 0.976674441 0.412287599 keyframe_000095.pcd
96 1778824373.176003456 -3.977235 -27.592410 -1.181832 -0.038360094 0.032285128 0.124850912 0.990907878 0.248159287 keyframe_000096.pcd
97 1778824373.976041079 -2.930717 -27.365481 -0.893337 -0.043346275 0.024987606 0.120465371 0.991455906 0.239413682 keyframe_000097.pcd
98 1778824374.776059389 -1.935317 -27.111791 -0.698539 -0.036874216 0.019518428 0.120625738 0.991820929 0.240418246 keyframe_000098.pcd
99 1778824375.574543476 -0.969390 -26.859018 -0.477926 -0.029421486 0.027125942 0.119987145 0.991968570 0.239163627 keyframe_000099.pcd
100 1778824376.472103119 0.046130 -26.575113 -0.138892 -0.047841585 0.037022033 0.116326226 0.991367117 0.229938292 keyframe_000100.pcd
101 1778824378.774305344 -0.860168 -26.766649 -0.471676 -0.059677747 0.020933160 0.234847675 0.969972649 0.471433956 keyframe_000101.pcd
102 1778824379.074247122 -0.811057 -26.698531 -0.505865 -0.059212864 0.033625349 0.327601206 0.942359073 0.664519562 keyframe_000102.pcd
103 1778824380.168752193 0.026060 -25.980892 -0.323690 -0.072600404 0.037309389 0.277362484 0.957291619 0.557335206 keyframe_000103.pcd
104 1778824380.675917864 0.533714 -25.716906 -0.129091 -0.060612674 0.018371080 0.191284897 0.979488997 0.382401740 keyframe_000104.pcd
105 1778824381.575922728 1.481810 -25.395630 0.103445 -0.052116467 0.020829377 0.148541827 0.987312178 0.295910493 keyframe_000105.pcd
106 1778824382.075982332 1.954942 -25.138304 0.187128 -0.068107151 0.021498979 0.250549304 0.965465823 0.503217541 keyframe_000106.pcd
107 1778824386.573791981 2.493850 -24.703849 0.279669 -0.120737603 0.005032210 0.354770593 0.927111069 0.720275050 keyframe_000107.pcd
108 1778824386.875710487 2.568230 -24.592588 0.285051 -0.103395237 -0.001022664 0.440751092 0.891653999 0.909768237 keyframe_000108.pcd
109 1778824387.973780870 3.107347 -23.701356 0.427421 -0.104043028 0.014313274 0.405537618 0.908025010 0.830113348 keyframe_000109.pcd
110 1778824388.475366116 3.480129 -23.420847 0.521209 -0.066840442 0.013446875 0.294148843 0.953324706 0.594656698 keyframe_000110.pcd
111 1778824388.775418758 3.724594 -23.350448 0.575334 -0.039592163 0.013737739 0.181319614 0.982530881 0.363470935 keyframe_000111.pcd
112 1778824390.075212717 4.723100 -23.109616 0.753552 -0.042428615 0.014218078 0.098387947 0.994141575 0.195795675 keyframe_000112.pcd
113 1778824394.775368690 5.689080 -22.914016 0.979038 -0.010913940 -0.015017501 0.125191433 0.991958903 0.251429144 keyframe_000113.pcd
114 1778824395.575541496 6.697231 -22.815932 1.184809 -0.003351363 -0.000236163 0.118074274 0.992999083 0.236700991 keyframe_000114.pcd
115 1778824396.374200821 7.674422 -22.647705 1.423293 -0.020979959 0.006422766 0.143983722 0.989336786 0.288669818 keyframe_000115.pcd
116 1778824402.575300455 8.672490 -22.539350 1.610494 -0.034891694 0.011150985 0.097283853 0.994582363 0.194031586 keyframe_000116.pcd
117 1778824403.475411415 9.293862 -22.349648 1.730915 -0.068049113 0.027050773 0.205250532 0.975966082 0.409612189 keyframe_000117.pcd
118 1778824403.975206375 9.394247 -22.217554 1.754040 -0.069063883 0.003502845 0.293829412 0.953353128 0.594855201 keyframe_000118.pcd
119 1778824404.974149704 10.231529 -21.687212 2.033873 -0.060701610 0.019476025 0.218556888 0.973739640 0.438026099 keyframe_000119.pcd
120 1778824406.275249958 11.174239 -21.333263 2.164926 -0.037672041 0.000708062 0.163561547 0.985813337 0.328326433 keyframe_000120.pcd
121 1778824407.373887300 12.172784 -20.972519 2.425323 -0.060941529 0.025091081 0.159847269 0.984939297 0.317891625 keyframe_000121.pcd
122 1778824408.273838997 13.148703 -20.631803 2.712086 -0.064281163 0.030215240 0.164328880 0.983845003 0.326263631 keyframe_000122.pcd
123 1778824409.473979473 14.115355 -20.194611 2.868067 -0.059557462 0.009482063 0.186056966 0.980686395 0.372666502 keyframe_000123.pcd
124 1778824410.975214481 15.060523 -19.785725 3.041303 -0.054841315 0.018285687 0.201032178 0.977877358 0.402608205 keyframe_000124.pcd
125 1778824412.475181818 15.920181 -19.216439 3.219805 -0.084104277 0.000744428 0.277690946 0.956981533 0.560939125 keyframe_000125.pcd
126 1778824414.068179369 16.812170 -18.737066 3.415022 -0.058495037 0.009406709 0.197840550 0.978442109 0.396708192 keyframe_000126.pcd
127 1778824415.575118065 17.718059 -18.292862 3.618441 -0.066881139 0.001235399 0.215473616 0.974215843 0.433307771 keyframe_000127.pcd
128 1778824416.871886492 18.630842 -17.824144 3.850581 -0.059210961 0.002448192 0.231064865 0.971131864 0.465344276 keyframe_000128.pcd
129 1778824417.474057198 19.233573 -17.570006 4.014702 -0.037718861 0.013440679 0.114603952 0.992603934 0.228626737 keyframe_000129.pcd
130 1778824418.572939157 20.398605 -17.478234 4.273200 -0.030095079 0.008552842 0.118637218 0.992444631 0.237254893 keyframe_000130.pcd
131 1778824419.374951124 21.294421 -17.068971 4.454125 -0.064784030 0.016580122 0.204387933 0.976603144 0.409066805 keyframe_000131.pcd
132 1778824420.175015926 22.184168 -16.653643 4.688089 -0.066581583 0.017831922 0.216056206 0.973944881 0.432702246 keyframe_000132.pcd
133 1778824421.075094938 23.082151 -16.189835 4.879230 -0.074877787 0.006345376 0.222418041 0.972051063 0.446601969 keyframe_000133.pcd
134 1778824422.275050879 23.944948 -15.703433 5.093629 -0.055853451 0.005984857 0.217116967 0.974527986 0.436507885 keyframe_000134.pcd
135 1778824422.774991751 24.405008 -15.600640 5.178603 -0.021851193 0.008955893 0.122117008 0.992234727 0.244437629 keyframe_000135.pcd
136 1778824423.875087261 25.435525 -15.359826 5.417035 -0.031671919 0.026899018 0.102192644 0.993896371 0.203192096 keyframe_000136.pcd
137 1778824424.575140953 26.117292 -15.183816 5.579386 -0.064696819 0.006622956 0.204179744 0.976770746 0.409690285 keyframe_000137.pcd
138 1778824425.574740410 26.924998 -14.619976 5.778229 -0.068332295 0.006088309 0.269137086 0.960655432 0.543192601 keyframe_000138.pcd
139 1778824426.574652433 27.801601 -14.070147 5.964814 -0.070523017 0.010642815 0.235279521 0.969307372 0.472681072 keyframe_000139.pcd
140 1778824427.174955606 28.392603 -13.847241 6.114817 -0.048666574 0.018440688 0.142894295 0.988368720 0.284863245 keyframe_000140.pcd
141 1778824428.175086260 29.364066 -13.543776 6.291406 -0.048865162 0.004080685 0.136421630 0.989436548 0.273002630 keyframe_000141.pcd
142 1778824429.174647093 30.297786 -13.241027 6.510517 -0.049615884 0.013819760 0.148308903 0.987598981 0.296135128 keyframe_000142.pcd
143 1778824430.275004625 31.245177 -12.887740 6.709867 -0.052298413 0.012461222 0.165622824 0.984722638 0.331188076 keyframe_000143.pcd
144 1778824431.375077009 32.208712 -12.540777 6.973035 -0.047033214 0.008802881 0.178371789 0.982799008 0.357552424 keyframe_000144.pcd
145 1778824432.075557232 32.778496 -12.410737 7.054466 -0.026011154 0.020198541 0.080202541 0.996234406 0.159583606 keyframe_000145.pcd
146 1778824433.175135374 33.758918 -12.225621 7.252945 -0.035932132 0.007950396 0.071720741 0.996745609 0.142920800 keyframe_000146.pcd
147 1778824434.175127983 34.752497 -12.063119 7.460514 -0.032989070 0.011389992 0.082690516 0.995963989 0.164771606 keyframe_000147.pcd
148 1778824435.274748802 35.729608 -12.002469 7.699562 0.010630528 0.019911562 -0.030917207 0.999267055 -0.061454695 keyframe_000148.pcd
149 1778824436.275174379 36.762013 -12.145822 7.935422 0.014250174 0.011210622 -0.070155110 0.997371302 -0.140121406 keyframe_000149.pcd
150 1778824437.271275043 37.816347 -12.286945 8.162570 0.013762547 0.005988580 -0.064678086 0.997793302 -0.129277837 keyframe_000150.pcd
151 1778824438.370472908 38.901191 -12.359320 8.409878 -0.015079257 0.023005438 -0.037933701 0.998901597 -0.076629772 keyframe_000151.pcd
152 1778824439.272864580 39.952928 -12.393875 8.639433 -0.019388266 0.025598690 -0.031465877 0.998988839 -0.063984135 keyframe_000152.pcd
153 1778824439.674589396 40.428011 -12.525252 8.758057 0.024573088 0.010259919 -0.142833401 0.989388456 -0.286124655 keyframe_000153.pcd
154 1778824440.474609137 41.350447 -12.917712 8.937785 0.040881205 0.029158297 -0.199258734 0.978659531 -0.399194452 keyframe_000154.pcd
155 1778824441.275342941 42.289012 -13.242060 9.142700 -0.014203172 0.040809030 -0.083151579 0.995599672 -0.168041711 keyframe_000155.pcd
156 1778824441.475453854 42.532303 -13.199861 9.196251 -0.032837040 0.018528109 0.045433685 0.998255588 0.089683811 keyframe_000156.pcd
157 1778824441.775430202 42.847780 -13.078881 9.240539 -0.065236164 0.020987223 0.144323004 0.987154826 0.286622271 keyframe_000157.pcd
158 1778824442.675443649 43.851645 -12.702686 9.471169 -0.022633017 0.021550849 0.102207046 0.994272109 0.203906156 keyframe_000158.pcd
159 1778824442.975301027 44.201130 -12.707909 9.573195 -0.009561993 0.017905182 0.005748098 0.999777441 0.011158648 keyframe_000159.pcd
