id,x,y,yaw,v
0,-0.000752,0.006870,-0.003344,0.200
1,0.404948,-0.000227,-0.027020,0.200
2,0.845075,0.036399,0.031953,0.200
3,1.264564,0.113109,0.100420,0.200
4,0.906418,-0.110609,-1.358091,0.200
5,0.824305,-0.505712,-1.244366,0.200
6,1.088745,-0.867430,-1.224305,0.200
7,1.128523,-0.466007,-0.648271,0.200
8,0.788312,-0.235864,1.429219,0.200
9,0.720954,0.172462,1.377104,0.200
10,0.321356,0.194821,2.732041,0.200
11,0.658556,0.451504,0.917603,0.200
