# idx stamp x y z qx qy qz qw yaw pcd_file
88 1778846222.610169172 6.993307 0.144950 2.094581 -0.241412662 -0.020689937 0.815620830 0.525408903 1.935805019 keyframe_000088.pcd
89 1778846222.709918976 6.982660 0.146335 2.085310 -0.246159877 -0.013565082 0.834872716 0.492147185 2.015115389 keyframe_000089.pcd
90 1778846222.810029268 6.971392 0.142285 2.080141 -0.250025412 -0.008075335 0.852333990 0.459291685 2.093169594 keyframe_000090.pcd
91 1778846223.010087729 6.963202 0.134253 2.084949 -0.247867981 -0.014056853 0.866668362 0.432723721 2.156912994 keyframe_000091.pcd
92 1778846233.910245180 6.967606 0.128956 2.087709 -0.244798438 -0.023962675 0.850774602 0.464415861 2.080987017 keyframe_000092.pcd
93 1778846234.010444641 6.973353 0.131564 2.094605 -0.240141926 -0.019289996 0.831844701 0.499994145 1.999744206 keyframe_000093.pcd
94 1778846234.110206604 6.977374 0.147054 2.097771 -0.241382825 -0.022387045 0.811347081 0.531929569 1.919329276 keyframe_000094.pcd
95 1778846234.310387373 6.973217 0.148694 2.094779 -0.240657656 -0.017667861 0.790376604 0.563095519 1.842154623 keyframe_000095.pcd
96 1778846235.210373640 6.938964 0.240533 2.072247 -0.227002117 -0.028018284 0.783680304 0.577520732 1.816188953 keyframe_000096.pcd
97 1778846235.610315561 6.910411 0.342301 2.062633 -0.221430371 -0.023551640 0.794438755 0.565049534 1.853043691 keyframe_000097.pcd
98 1778846235.910319090 6.853532 0.421674 2.057864 -0.235120101 -0.024991465 0.819226629 0.522457362 1.947725350 keyframe_000098.pcd
99 1778846236.110389233 6.814884 0.480872 2.050935 -0.222804314 -0.016512909 0.834593101 0.503527474 2.005463549 keyframe_000099.pcd
100 1778846236.411258459 6.751803 0.570083 2.034149 -0.227321654 -0.024425079 0.836450361 0.498075371 2.013695924 keyframe_000100.pcd
101 1778846236.710315228 6.677578 0.681230 2.009222 -0.216402455 -0.019113891 0.847621767 0.484088811 2.056578728 keyframe_000101.pcd
102 1778846237.010396242 6.635022 0.792002 1.995934 -0.214491766 -0.025405450 0.830481580 0.513466835 1.985924829 keyframe_000102.pcd
103 1778846237.110241175 6.625493 0.841717 2.004179 -0.219560792 -0.030440752 0.802778020 0.553546629 1.882590222 keyframe_000103.pcd
104 1778846237.210036278 6.633423 0.896203 2.003959 -0.216793606 -0.019413546 0.766348405 0.604428465 1.756200292 keyframe_000104.pcd
105 1778846237.308272123 6.646520 0.947856 1.999814 -0.205374593 -0.007550972 0.734994105 0.646179484 1.655116988 keyframe_000105.pcd
106 1778846237.510195971 6.666422 1.021724 2.018761 -0.174877393 -0.001792112 0.699477584 0.692925533 1.548680524 keyframe_000106.pcd
107 1778846237.710227728 6.688949 1.102108 2.019230 -0.176568333 -0.004926404 0.668925470 0.722037444 1.462686965 keyframe_000107.pcd
108 1778846238.010265827 6.689092 1.229243 2.018265 -0.163194858 -0.022238950 0.654698070 0.737728476 1.426163644 keyframe_000108.pcd
109 1778846238.210393906 6.681171 1.308137 2.013014 -0.174669636 -0.012988333 0.694704916 0.697643821 1.535453707 keyframe_000109.pcd
110 1778846238.310284615 6.669581 1.337548 2.001649 -0.191778546 -0.006978935 0.721923491 0.664829871 1.614861831 keyframe_000110.pcd
111 1778846238.410208225 6.650148 1.372292 1.989888 -0.205472676 -0.002489986 0.741328063 0.638911170 1.674969235 keyframe_000111.pcd
112 1778846238.610255003 6.615489 1.430094 1.996191 -0.211540161 -0.016309058 0.760748845 0.613388922 1.737305165 keyframe_000112.pcd
113 1778846238.910115480 6.561282 1.519588 1.977046 -0.224361762 -0.024686514 0.784304439 0.577857182 1.817936627 keyframe_000113.pcd
114 1778846239.310268164 6.520383 1.625938 1.961962 -0.204138912 -0.018540350 0.797039105 0.568077658 1.859529355 keyframe_000114.pcd
115 1778846239.610166311 6.462363 1.728615 1.956974 -0.213023262 -0.028655583 0.797089392 0.564312368 1.861043551 keyframe_000115.pcd
116 1778846240.010244846 6.460856 1.863679 1.965910 -0.181643630 -0.014069695 0.755048269 0.629848987 1.716775373 keyframe_000116.pcd
117 1778846240.111222267 6.485098 1.906283 1.970379 -0.183462842 -0.021585257 0.707700520 0.681935067 1.573480335 keyframe_000117.pcd
118 1778846240.210256577 6.504951 1.950947 1.976054 -0.179417399 -0.016521983 0.672665221 0.717675359 1.473826106 keyframe_000118.pcd
119 1778846240.311199903 6.529251 1.990322 1.975531 -0.169578546 -0.003507061 0.641306391 0.748302700 1.388218962 keyframe_000119.pcd
120 1778846240.410134554 6.547420 2.029503 1.973890 -0.171323162 -0.002838218 0.618602240 0.766793054 1.328561494 keyframe_000120.pcd
121 1778846240.810175180 6.554929 2.129438 1.971656 -0.165076839 -0.007869456 0.626676088 0.761554193 1.350392806 keyframe_000121.pcd
122 1778846241.110196352 6.542236 2.225100 1.974077 -0.179758666 -0.017213747 0.651945783 0.736449051 1.417482016 keyframe_000122.pcd
